class,DS,DU
5,3655.52,20
0,3488.88,17
5,755.13,8
0,869.41,9
3,3220.24,18
5,826.98,4
2,227.03,23
5,1490.84,13
5,1923.82,26
0,561.64,6
4,2499.56,12
7,5313.04,22
5,2686.27,19
2,280.86,6
5,285.84,3
3,2323.1,14
0,1465.25,13
5,2342.3,13
5,464.26,3
3,1151.18,9
7,2092.4,18
5,1882.47,13
1,1919.63,7
5,2641.4,21
5,677.47,5
6,3164.83,12
0,1480.44,6
2,2146.15,13
6,1250.17,13
3,1152.93,5
7,744.34,5
0,1428.61,15
4,1881.22,11
1,614.64,4
5,1660.63,9
0,1359.97,9
0,1060.63,7
4,2598.7,16
3,895.45,4
3,1891.62,15
0,953.48,8
7,3500.06,16
2,1439.98,6
2,808.39,6
5,1128.05,6
2,2886.37,18
2,1239.44,11
5,2911.29,16
0,1370.85,15
0,1140.78,8
1,2426.06,19
5,1897.23,9
0,784.19,5
0,903.8,10
0,575.11,4
4,797.98,6
3,2120.78,12
3,2076.46,15
7,3279.27,19
5,2444.53,26
2,2212.03,14
5,2429.19,13
0,909.36,7
7,1823,11
5,2460.47,77
7,895.6,7
5,342.98,5
5,1229.28,8
7,1524.44,7
5,1858.46,13
0,2457.46,14
1,1556.94,15
5,330.61,29
3,4496.02,22
5,503.5,4
3,2366.08,9
0,343.97,3
4,294.9,4
0,851.93,6
5,3919.27,21
4,798.21,6
0,908.7,6
4,1146.64,10
5,962.89,6
0,1025.84,7
7,3173.8,14
5,1316.1,7
4,1035.89,8
5,687.18,3
3,18491.38,121
7,1078.21,8
5,1034.68,98
0,673.05,7
0,1026.26,4
5,803.13,8
7,441.38,4
7,507.77,3
7,1761.88,10
7,300.19,4
0,2303.86,15
0,1267.53,6
4,1021.97,8
4,18050.1,107
5,1563.79,10
5,2949.13,19
7,657.46,8
0,938.95,8
0,450.29,7
5,4364.39,26
3,2046.51,15
5,1524.4,11
2,1083.21,7
3,2100.02,17
5,5177.27,29
5,1075.39,104
3,1825.52,13
0,755.77,3
5,3524.37,19
0,3543.14,38
7,1020.6,10
3,1063.06,6
0,1788.15,13
0,2148.88,11
7,803.77,7
7,2440.5,18
0,1573.69,12
0,4906.6,33
7,803.36,7
2,687.13,3
5,6365.74,52
0,3699.05,24
5,861.11,5
7,2022.74,10
7,454.65,4
2,2041.78,13
5,2027.36,8
4,392.21,4
7,7521.3,55
5,672.88,8
3,1402.45,25
0,5541.56,95
5,633.42,3
3,4662.27,81
0,4202.06,30
4,2052.46,24
5,1308.08,19
7,9206.82,56
3,2903.31,15
7,1180.91,15
3,2205,54
3,677.94,145
0,338.9,6
7,6510.72,42
7,227.47,4
7,9991.02,84
0,2546.61,18
4,1835.08,11
0,402.12,6
7,575.28,8
5,953.63,7
5,1176.53,10
5,10088.03,75
7,1098.18,9
5,932.8,10
0,2675.38,52
5,1857.63,20
5,4355.48,53
7,5236.1,65
0,1605.57,11
5,3865.62,25
2,9000.32,72
5,4775.44,50
3,1142.21,12
7,2476.64,34
3,6066.77,50
7,5475.01,94
4,1601.76,88
7,7852.67,45
3,4757.45,33
5,2193.57,16
0,1350.76,9
5,7732.97,44
4,2966.92,22
7,3133.1,43
0,13907.6,57
5,1918.76,27
0,1661.13,15
7,3559.69,31
5,4681.21,25
5,2478.59,18
1,6219.62,30
5,2958.31,14
3,2634.08,29
5,459.74,20
5,2705.6,23
5,735.36,41
7,1197.59,12
7,750.47,18
4,2632.16,20
5,1243.12,8
4,512.9,5
3,5205.51,32
7,677.18,4
3,6214.39,70
4,12876.04,83
0,1495.12,12
7,4171.5,26
0,8738.67,45
0,2968.15,18
3,1134.81,12
5,2226.72,25
1,4381.85,31
4,2785.55,19
5,1185.36,8
1,5993.79,37
0,5997.05,31
2,1011.86,40
5,280.96,49
4,3960.98,30
3,4011.75,27
5,5320.72,25
0,4995.96,28
5,2966.55,26
5,1698.49,25
0,1794.95,18
5,947.4,18
3,793.08,7
4,932.48,4
1,7309.51,37
0,2370.98,12
3,1350.6,17
5,1569.69,24
5,2091.05,15
5,5021.73,29
7,4376.55,25
1,1735.23,12
3,227.67,3
5,2052.82,12
5,2199.36,9
5,3269.6,29
3,6240.32,29
2,1745.8,17
7,2374.86,13
3,397.3,81
7,1025.79,6
7,972.36,26
6,1610.97,12
7,1669.3,15
0,9494.82,53
5,3328.5,28
3,1252.82,6
3,2928.77,24
3,4082.33,26
7,3381.23,25
5,1701.52,31
5,4748.74,35
5,3808.29,27
2,2183.18,12
5,338.94,28
2,2233.17,16
2,2982.36,19
7,9764.66,98
1,1654.12,10
5,4594.05,34
5,3500.71,50
5,2290,18
0,10679.03,135
0,4527.43,36
3,652.18,11
6,3661.71,21
5,10628.86,47
4,5536.38,31
0,1707.77,12
5,2480.92,17
0,1636.66,19
7,1514.67,18
2,1587.04,10
5,2524.3,17
1,4124.15,21
2,11517.04,81
3,777.69,8
0,2515.43,17
0,2081.27,13
4,1171.41,6
1,943.02,21
5,2189.07,22
4,2042.92,13
4,624.18,11
0,1717.78,21
0,6413.51,35
5,1639.86,12
3,735.59,11
7,3590.41,22
5,1931.05,12
0,9583.61,48
1,449.96,55
0,2356.17,15
7,570.74,23
7,899.7,17
0,663.36,4
4,1254.18,8
7,2504.21,16
3,1185.96,20
2,1800.76,39
0,7939.94,80
5,1186.83,12
3,672.81,3
7,2493.35,17
5,4252.46,29
4,2272.8,24
0,1394.63,10
0,2096.4,13
4,736.07,6
0,5048.88,25
0,508.31,13
7,581.08,5
2,1025.13,52
5,507.78,51
5,9445.04,68
5,1543.36,9
4,397.56,3
5,2615.84,27
3,2770.03,13
4,691.94,9
5,1412.77,13
4,1710.92,16
7,677.24,4
0,1886.77,16
1,2415.69,15
3,5820.05,26
5,1621.81,22
0,2729.88,11
7,997.15,5
1,1477.51,5
0,2152.83,12
0,1089.88,10
5,5492.45,39
7,909.5,7
0,3666.05,26
7,169.28,8
7,512.19,4
5,4119.44,48
4,2429.83,15
3,1996.67,15
0,681.66,5
0,2753.99,35
1,1515.24,10
2,3430.66,19
7,801.37,6
5,908.21,5
3,1036.17,5
3,625.06,33
0,1761.62,12
6,1069.56,34
4,1155.52,12
5,928.36,10
5,910.47,9
3,1301.81,7
5,9608.95,58
5,7033.18,34
4,1504.19,24
0,903.17,6
5,2264.03,12
5,962.73,8
4,985.69,8
1,677.71,36
5,2929.85,35
7,920.04,8
3,2258.14,41
0,11117.1,64
6,1762.71,13
3,2904.74,25
5,6980.14,56
5,1422.46,8
0,1272.26,25
7,2520.96,39
5,464.19,19
7,5210.1,24
3,1364.64,14
5,2332.91,16
4,1293.11,21
7,1375.38,14
1,961.52,6
5,1516.24,8
3,2046.77,13
0,280.83,47
3,8415.88,36
4,5777.55,60
7,948.5,7
0,3281.92,22
5,3641.61,24
1,5474.25,61
0,3060.65,19
0,2457.63,13
1,2730.78,15
2,7473.81,54
7,1542.17,7
5,2489.45,13
2,6511.41,31
3,735.87,6
0,972.06,7
7,1423.15,8
5,2535.3,16
0,2776.95,13
4,4198.07,27
7,6917.55,49
0,677.89,59
5,2481.68,27
5,957.65,5
6,1431.9,8
5,1156.49,6
4,1019.26,10
5,1093.83,7
3,401.5,72
1,1800.02,26
0,1069.65,8
3,2232.66,14
5,2818.17,20
6,1234.13,9
7,1357.55,17
5,3422.71,21
2,1206.05,9
2,2613.63,16
5,4407.41,28
4,1019.86,6
0,2566.06,16
3,1305.79,9
5,1474.36,14
3,1650.34,11
7,3683.29,19
5,1515.02,13
3,1326.33,13
0,2078.92,16
5,1614.96,11
6,1698.8,18
4,3015.68,25
3,1641.13,12
7,2271.04,19
4,1073.69,9
3,285.61,9
5,1082.97,10
7,3243.42,23
7,900.56,20
4,1882.01,11
5,1992.52,15
0,3821.83,20
4,3589.1,22
7,1821.12,10
5,2874.38,17
7,1180.78,13
3,401.98,6
7,2153.26,11
0,7529.04,156
5,1760.21,9
6,3266.8,20
3,2201.42,16
0,3420.89,20
5,1978.14,15
7,788.89,5
1,1282.61,7
5,745.64,16
0,169.33,59
5,1408.33,10
7,3558.11,20
5,1765.16,10
5,725.89,4
0,2089.68,15
5,852.68,13
5,3584.31,27
0,1854.21,16
4,1786.06,10
3,5983.52,60
7,1357.16,11
4,3335.61,18
3,2293.12,25
4,1233.72,7
5,846.62,8
5,1185.54,10
3,1033.72,3
5,958.88,9
5,1089.45,19
5,575.87,31
7,1403.34,24
7,898.04,10
0,2691.74,15
0,798.31,8
5,5501.72,30
0,1403.1,14
5,2151.48,15
7,1191.22,17
4,3923.45,54
5,861.85,13
7,1890.47,11
7,2346.21,16
3,1545.82,25
7,1020.83,5
0,1320.33,17
5,11280.6,231
3,3780.54,22
5,1668.74,33
7,4230.69,27
0,1249.79,25
3,10693.17,50
3,1374.51,10
7,1895.82,25
5,1677.23,20
5,348.26,4
4,3277.77,24
2,736.34,7
0,2996.14,21
3,2900.6,18
0,2665.21,15
3,1755.38,9
0,5704.62,54
7,3114.15,17
0,334.14,28
5,1242.34,9
5,4267.11,49
5,19558.07,95
3,1172.3,13
2,2075.91,10
3,948.67,6
0,348.09,4
3,1911.74,13
4,2613.23,14
4,3287.7,22
7,449.99,11
7,758.63,5
5,1885.38,26
7,1854.51,12
5,1089.79,11
3,9555.44,51
5,842.42,19
7,1199.87,6
7,5284.02,26
5,459.87,3
7,7240.79,41
1,858.37,21
3,565.87,5
3,401.25,5
5,343.78,4
4,4151.03,40
5,1338.04,8
5,2115.67,16
1,1190.34,8
5,1330.17,12
5,1751.74,11
0,3335.42,26
0,1804.22,13
5,343.44,5
5,8212.94,52
7,4685.44,51
5,1693.98,16
5,4486.12,29
5,3977.04,19
4,1465.82,12
7,9520.84,37
5,508.22,6
3,855.82,8
0,2393.85,20
4,512.76,19
1,1650.93,22
7,638.03,9
3,4435.5,36
2,2910.63,20
3,2557.5,22
4,3256.24,34
5,4029.4,25
4,1414.68,79
0,1186.81,7
5,2916.81,36
0,1087.76,9
7,1664.05,25
5,1301.19,9
0,1254.21,8
0,4658.8,21
0,450.05,4
5,2148.92,26
0,3782.74,27
5,1852.11,20
3,1082.74,6
5,643.1,44
7,4199.18,29
0,997.98,5
5,2660.45,27
3,2489.55,19
7,2407.79,23
3,5063.09,29
4,7420.4,146
7,1977.38,30
5,3668.38,27
7,3692.79,38
7,1035.46,14
5,2600.28,17
7,927.8,16
0,1877.75,10
5,3033.79,43
7,1079.35,10
0,169.48,58
7,286.12,8
5,3660.99,23
5,2878.54,15
7,3038.05,19
0,692.83,8
0,5797.49,64
5,1984.67,20
7,1150.67,6
4,1211.33,8
2,1578.17,11
5,1167.18,7
5,2554.8,12
7,985.34,26
4,561.42,11
7,1364.57,14
5,1706.59,12
7,4158.43,75
3,1268.54,11
0,730.88,6
1,1524.56,13
5,391.9,6
5,2443.23,17
5,3891.29,35
5,2658.23,34
5,5054.83,35
2,503.27,3
0,1254.3,21
3,570.87,3
5,1614.44,12
5,2160.28,17
5,1582.78,12
3,7506.01,44
5,1287.32,7
5,744.69,5
4,1659.83,10
5,981.31,9
6,634.29,4
5,1137.94,10
5,2444.98,16
5,1818.79,18
7,2316.47,17
5,874.37,9
4,3869.38,38
3,678.09,6
7,16338.16,132
2,338.38,7
0,1227.97,23
0,280.69,25
7,788.93,6
0,2817.56,21
7,789.53,6
1,10467.36,77
7,280.81,14
6,1912.29,26
5,2256.12,24
3,2441,21
5,864.81,6
0,619.76,15
5,948.76,6
5,948.84,4
1,338.63,3
0,1301.71,7
4,2018.16,22
0,1879.24,12
4,1762.72,13
0,7926.07,97
1,4134.66,138
0,2007.1,15
3,799.29,16
5,2360.12,40
5,1492.32,24
5,745.43,12
3,1791.1,9
5,1190.94,6
5,977.74,12
5,3475.79,18
1,865.02,5
6,4557.94,25
3,898.01,5
2,3441.41,26
5,1185.8,13
2,1825.11,9
0,1253.53,11
5,1776.95,16
5,1384.24,7
5,979.46,12
7,909.1,4
3,3769.62,72
0,3055.01,27
3,899.67,8
1,2702.81,19
3,851.63,6
7,2274.94,10
2,2725.78,20
5,686.36,6
3,7526.52,30
2,959.02,7
0,10304.73,59
5,5449.63,58
1,1471.4,10
1,2110.2,11
5,619.07,4
5,952.65,4
5,2950.38,64
1,1811.01,23
3,854,55
1,7182.58,32
7,1563.35,10
3,2701.45,38
5,1206.12,13
5,3443.18,21
2,392.07,42
2,9476.34,56
7,3377.86,29
0,1180.39,7
0,909.67,3
1,3573.2,24
3,2579.8,43
7,1651.45,21
7,1809.63,8
4,4301.8,28
4,6196.86,55
5,2683.5,17
1,1132.04,8
4,2546.57,19
1,2108.95,22
5,1836.25,10
5,1359.76,9
4,852.44,58
7,1246.52,7
7,561.78,7
5,1745.12,30
3,759.42,5
7,3267.57,31
5,2162.91,28
0,2260.03,15
7,2375.17,26
5,3301.33,18
0,1045.4,8
5,2367.82,18
6,1180.83,9
7,1991.5,27
5,1404.67,7
2,851.43,4
7,507.87,7
4,2313.79,13
5,2835.29,22
7,5455.49,39
7,2511.55,29
3,2338.29,20
5,3718.74,26
3,6148.78,39
0,3360.05,23
5,794.18,6
6,1195.62,7
7,2222.22,20
3,396.48,22
0,15644.09,84
0,4374.72,28
7,803.9,5
1,1030.45,7
0,1000.91,13
5,1216.65,18
2,1150.55,6
0,953.97,7
7,2021.85,11
7,3209.61,22
7,4132.83,20
7,1941.28,24
5,3458.17,22
3,1384.1,12
5,2317.13,12
5,338.75,4
0,639.43,58
7,3134.66,17
7,739.32,7
3,1210.29,4
5,1131.95,8
3,3040.57,29
7,1945.59,15
4,1438.09,9
0,396.85,13
5,2307.5,17
4,1238.64,6
7,2778,16
0,1834.32,20
4,2285.88,40
2,987.65,6
0,745.5,7
3,508.11,5
3,479.06,24
5,4070.74,36
3,1577.39,7
0,1515.48,13
0,1535.93,11
7,4530.17,53
1,624.71,5
2,3032.06,28
7,4154.16,26
5,3633.08,23
5,4807.84,56
0,1970.66,17
5,705.27,5
3,1664.32,8
0,1928.71,13
5,285.8,9
2,1079.34,12
3,1551.44,20
3,1065.41,8
4,1795.61,26
0,2222.94,14
5,958.31,4
5,397.04,9
7,842.47,10
4,924.3,12
7,2936.37,13
0,3971.14,22
1,15307.45,52
3,280.78,120
0,2895.29,17
5,2096.19,15
7,3895.71,35
0,561.31,155
0,1776.22,15
6,672.73,9
4,1143.86,12
5,227.27,27
7,1146.4,35
4,5324.29,42
5,1654.81,17
5,924.68,4
2,1273.79,11
0,2390.91,27
3,3337,23
3,673.06,7
7,1515.46,10
7,700.65,59
5,794.51,7
4,736.34,7
5,1733.39,13
0,1932.22,13
3,1525.55,19
4,3206.98,25
7,1011.5,6
0,1664.2,8
5,736.01,9
3,1218.53,8
3,392.12,73
0,1584.44,27
4,227.25,3
3,1206.36,24
7,1773.4,41
0,3318.04,25
4,2219.04,8
4,8353.93,45
0,3413.02,25
3,3484.9,18
5,2764.05,12
3,3649.42,50
0,1860.9,15
0,1141.21,9
5,5273.21,41
0,740.64,7
0,2951.29,22
7,1202.29,6
2,7883.78,50
0,1550.96,10
2,2977.14,18
3,2186.44,22
3,1132.9,19
4,842.35,6
5,3129.01,25
5,5844.33,28
3,2923.68,16
2,3720.5,19
5,2754.74,25
7,576.25,8
0,1476.83,9
5,125.62,28
5,2117.78,27
5,812.92,6
3,2143.29,28
0,2517.96,20
7,8510.67,44
4,3562.32,30
5,1345.08,8
4,2679.14,16
7,4214.06,54
7,683.26,6
5,1766.87,23
2,803.28,4
3,3020.25,11
0,3367.15,34
3,4291.01,31
7,3586.28,29
2,1779.88,13
0,3989.91,22
2,1582.71,10
3,3606.28,18
3,280.61,4
7,450.14,4
0,2653.34,13
2,2673.82,17
3,1322.09,21
0,1864.34,34
5,1829.84,16
3,1210.83,6
2,912.74,10
1,1152.47,8
4,2058.04,13
5,1722.87,10
5,1234.78,12
5,6313.45,42
5,2033.21,12
0,503.19,5
3,566.55,8
1,1787.45,22
5,4151.3,26
5,1477.25,9
2,2192.12,12
7,1571.66,24
5,2652.75,17
7,1712.05,8
0,1914.82,12
5,4160.52,27
3,662.09,7
5,1388.13,12
2,1253.92,10
4,2548.5,23
5,1204.04,8
5,972.74,9
1,5527.98,30
5,946.72,7
0,1720.9,12
6,2464.35,13
2,1176.39,9
5,5083.32,89
5,5235.43,27
2,3574.35,27
5,4477.6,36
0,3076.34,41
5,2434.41,14
5,1947.11,10
6,2211.55,23
4,3851.84,103
4,396.46,3
3,1378.98,12
2,3154.12,17
7,852.34,18
1,735.74,7
3,978.3,10
0,1689.27,11
4,1406.93,9
0,2938.43,23
5,1349.63,7
5,397.03,26
5,531.6,4
3,1852.44,14
7,3270.22,18
5,2385.84,68
0,726.15,8
0,687.11,9
7,9586.35,44
5,1916.49,15
2,1489.81,11
5,1650.39,15
0,3764.63,24
0,1417.23,9
3,1138.3,8
3,3025.8,22
5,1096.06,11
4,948.79,5
4,2281.23,17
1,396.65,3
5,338.74,47
6,2441.52,13
5,1020.64,10
5,1126.99,6
3,825.14,8
7,2845.49,19
7,2499.88,9
5,1020.2,9
5,1834.5,11
2,3922.81,23
5,1355,11
5,866.29,6
0,1856.66,12
5,2902.79,14
5,1204.18,9
0,2954.64,21
5,844.92,12
5,4277.01,30
0,3975.04,24
3,715.17,17
0,2158.24,12
2,3080.34,13
0,3656.18,87
5,802,13
7,1524.07,6
0,2169.94,19
2,3062.51,16
0,910.05,6
0,1984.38,14
1,1470.86,8
0,1360.81,10
2,3550.06,27
4,623.89,5
5,5586.85,38
5,2058.01,15
7,2626.38,19
4,1312.06,13
5,3272.08,20
7,1210.61,12
0,2547.24,52
5,2440.63,20
3,1470.95,7
7,1253.18,11
3,1882.13,13
0,1816.23,11
0,1461.43,6
7,1122.84,4
2,2377.43,21
0,1830.45,22
5,634.52,5
3,1296.15,22
4,1128.47,12
6,2728.72,18
4,1233.81,14
5,8329.84,114
3,4990.76,27
7,1422.57,5
4,1836.78,8
3,3478.81,14
7,3808.55,55
1,4536.21,53
2,1176.02,8
7,3168.25,16
0,1248.06,9
5,1952.28,12
2,580.4,5
0,1686.24,13
5,3521.05,36
7,3142.97,29
4,1992.55,14
4,9009.85,38
4,1647.1,12
4,2882,18
4,692.14,5
5,2054.65,14
0,758.89,6
7,1025.76,12
7,566.66,19
2,2193.02,17
7,6214.5,39
4,3483.68,29
0,3432.74,40
7,8420.49,71
5,1057.49,9
1,4088.87,19
7,3557.22,35
0,1635.3,8
5,1611.67,9
5,3677.74,18
5,3798.4,24
0,7362.73,41
5,2177.54,47
5,856.82,6
7,1363.9,12
7,3435.09,21
3,5194.08,26
4,2689.48,24
5,565.79,23
0,846.86,8
7,1311.76,11
4,1372.93,10
7,2892.99,20
3,6670.24,25
7,7214.78,60
6,1655.22,17
7,7631.99,57
7,1026.12,6
5,5459.13,29
7,1383.55,10
5,1373,10
0,3295.04,18
5,4003.08,31
5,730.71,15
5,1863.42,15
1,1506.85,20
0,2790.73,16
7,799.14,4
5,3499.31,28
5,730.82,4
7,1011.34,7
7,3439.73,15
1,3481.66,45
5,4477.06,54
5,4448.02,49
5,511.06,8
7,2902.43,20
0,2357.69,9
3,3234.72,15
7,2720.61,18
7,1820.24,19
1,1146.3,6
5,1403.22,8
7,2110.3,23
0,1424.89,11
7,2233.24,13
7,3077.44,25
7,837.29,6
7,2095.27,20
3,1224.5,10
5,1378.57,10
0,1011.78,6
7,7175.83,50
6,1312.23,11
1,3921.16,29
5,2112.71,15
5,5805.31,23
5,2617.01,16
5,851.69,11
4,1594.43,23
4,1878.16,14
5,909.28,8
1,3446.03,19
4,1503.03,9
0,3155.43,18
4,1479.45,7
4,2631.76,16
7,1122.99,7
7,802.65,18
5,1670.58,15
5,2445.91,16
0,1140.91,19
2,3858.55,56
5,2120.1,11
7,1417.41,6
1,735.05,6
0,4010.2,42
5,1246.99,15
3,3806.14,24
7,2367.81,20
5,4230.7,29
3,575.53,9
0,3634.42,18
5,1476.38,19
3,2129.34,14
5,2321.72,24
4,1883.34,11
2,2174.57,16
6,1836.69,16
5,2207.32,14
4,5953.29,318
5,962.9,25
5,730.59,25
4,517.79,3
3,880.42,18
0,2550.89,13
7,3499.85,20
0,735.5,7
5,3167.56,17
4,503.44,3
4,5868.35,71
5,570.84,4
5,3070.05,21
7,2134.01,11
5,8466.32,41
5,1537.81,21
7,3940.23,24
7,5968.69,51
7,1586.36,15
7,3116.03,33
5,1277.16,8
4,914.83,6
7,909.42,5
5,1462.99,10
7,3219.82,19
4,3659.21,16
3,1185.72,6
1,1136.53,8
7,2307.53,14
7,1911.82,15
3,5858.19,44
5,14886.62,158
3,1090.78,10
5,411.46,3
1,1640.02,16
3,2887.49,16
0,3073.68,17
5,1094.27,17
7,1640.92,12
7,1520.82,15
0,1308.26,18
5,2507.25,16
0,396.7,4
5,1181.31,7
5,4197.4,23
0,7230.8,48
5,3443.94,18
1,1842.64,7
4,6162.64,50
1,2201.03,17
0,169.53,37
5,880.13,6
0,730.77,6
6,798.2,4
3,4677.54,58
3,9493.74,52
7,169.46,16
6,677.88,71
7,2403.3,14
7,6195.39,450
4,1713.74,7
5,1616.5,8
5,1631.54,23
1,1700.09,22
3,5799.33,75
5,784.15,4
5,3745.32,20
5,3454.93,14
0,2608.17,32
4,1652.06,13
3,1576.46,19
0,735.51,6
3,1074.68,7
3,3385.86,14
3,2126.62,17
5,1015.75,16
1,565.87,6
0,905.93,5
7,11825.48,54
0,2274.56,19
5,1065.22,5
2,2018.59,11
5,687.33,15
0,2702.63,24
2,643.35,4
4,1923.72,9
0,971.76,10
5,1077.72,20
0,392.01,19
2,3451.14,23
7,987.5,7
0,971.9,8
7,4544,29
0,1301.35,8
0,3651.23,24
3,285.13,4
7,1978.84,11
1,3092.77,24
5,5996.09,41
0,1872.85,13
0,1127.42,9
0,2250.24,11
5,4394.68,27
3,7962.26,41
7,6260.37,33
5,1754.86,8
0,1733.15,12
7,2257.14,28
5,2995.9,37
0,2815.13,23
5,6539.43,39
5,3757.08,34
4,1533.63,14
0,953.28,16
0,2083.31,12
2,3615.76,24
5,1520.7,12
5,949.1,8
7,1750.49,105
4,4343.5,28
1,511.86,3
5,1137.94,12
5,4441.01,30
2,1084.2,16
0,1302.61,14
4,1201.2,22
4,861.13,5
4,2293.44,20
4,5105.18,31
0,1301.75,9
3,4352.44,32
7,169.4,30
5,1059.93,6
1,1018.85,30
0,2481.61,23
4,3020.07,24
5,455.68,16
4,1272.92,11
7,2874.77,14
3,2517.7,14
5,678.06,37
7,5219.32,43
4,1313.38,10
0,1391.49,7
5,8102.68,48
4,1456.61,9
4,2068.19,23
4,673.06,7
7,628.73,4
5,3697.08,25
5,16021.58,87
3,2037.29,17
5,1149.11,10
0,953.5,11
3,2298.18,13
2,7174.9,47
7,2212.94,14
4,973.35,6
5,1456.23,7
5,8247.09,257
2,789.28,7
0,986.18,6
7,1908.52,13
4,4177.95,24
0,3760.08,32
3,2529.69,38
3,508.08,3
3,1127.91,16
3,3722.81,22
5,6099.61,30
3,575.96,44
5,2813.05,31
3,2640.43,12
4,8327.94,108
5,803.07,4
4,1122.31,12
2,2682.54,30
4,1398.98,8
7,4355.38,21
0,2333.67,11
5,285.7,3
3,856.41,10
5,2412.48,13
4,3685.91,25
2,566.57,4
0,1761.15,8
5,4337.38,23
5,2230.99,21
5,614.75,3
3,750.4,6
4,1684.65,11
4,450.43,4
5,798.73,7
2,670.29,7
5,847.05,3
4,580.69,7
2,575.91,5
5,1241.99,4
3,1474.44,12
4,8720.69,54
2,1897.52,9
5,1940.19,11
0,4467.6,27
0,3975.51,62
3,2210.6,23
7,508.14,3
3,1024.92,5
4,1356.38,8
0,8356.83,100
1,857.13,7
5,1495.05,1072
5,3117.12,25
3,8922.16,77
0,1867.7,10
5,900.2,5
7,1854.99,8
7,2508.32,14
0,861.02,10
2,1836.51,11
5,2196.57,10
3,870.52,3
4,2046.58,13
2,1880.1,11
4,4238.69,50
5,634.28,5
2,1253.14,8
4,1945.55,17
5,1244.05,12
4,697.46,8
5,1691.15,8
4,2351.33,28
4,9391.97,46
7,1120.13,9
0,1625.45,13
7,1229.3,12
0,10980.51,47
0,1088.69,7
5,1842.6,13
5,2598.55,17
4,285.5,3
1,3199.53,14
2,1480.45,7
2,1684.22,10
3,784.21,11
5,1132.26,11
5,2986.83,25
3,865.86,7
3,1079.09,5
2,736.15,3
3,6627.18,30
2,5897.32,9
2,7254.86,37
1,581.13,5
3,19603.73,82
2,1770.67,10
3,1130.13,6
5,914.34,33
5,1181.32,17
0,2037.98,16
1,1307.17,7
3,434.44,7
3,2401.07,29
5,1296.73,9
3,5817.29,26
7,912.92,8
2,750.14,51
3,1787.48,26
3,343.28,4
7,2232.36,14
3,9928.78,46
3,1127.35,7
0,1185.35,6
5,3021.94,17
4,730.58,17
5,2926.82,20
2,706.29,35
3,614.57,5
4,798.52,5
2,2661.06,15
7,2424.43,21
5,6264.53,36
0,4863.36,46
5,2428.16,19
0,6731.8,47
7,1565.85,27
5,5886.73,56
3,677.19,11
5,5284.56,77
7,1311.81,10
5,1118.2,15
7,1175.84,8
3,575.72,9
3,3066.71,26
2,1306.9,7
1,1534.6,10
3,851.96,23
0,1204.6,13
4,750.22,4
3,1713.04,15
2,1350.98,19
3,3135.96,17
0,1188.5,8
3,1703.45,14
7,450.3,3
0,1011.53,20
7,3167.91,23
3,634.6,6
4,1974.13,10
5,2372.07,15
1,2834.49,19
7,2360.35,20
5,1269.26,15
3,614.8,47
1,517.77,3
2,1084.12,7
3,8016.55,34
5,3244.31,21
5,6601.93,151
5,3252.11,28
2,3295.19,23
5,2265,10
6,2596.59,20
2,754.18,4
3,2226.55,23
7,3820.58,134
5,411.54,6
7,4534.15,20
7,1750.88,11
0,1034.86,123
2,953.48,6
5,1520.15,13
4,865.74,5
2,6508.89,113
5,3185.52,123
4,4193.65,107
5,8550.29,104
3,1021.71,7
7,1074.53,9
3,5200.68,30
5,1194.76,9
3,11869.67,83
0,1025.58,4
2,6597.17,45
0,4394.15,37
0,3594.99,21
5,352.58,5
7,1258.14,7
0,975.7,6
7,2675.43,80
0,2509.71,20
7,750.38,10
3,1423.28,8
7,1122.95,7
0,3713.72,24
4,1998.77,11
3,566.18,4
4,5308.94,40
3,1892.79,12
5,1924.62,9
0,963.96,5
7,1333.7,8
5,1359.66,18
7,2996.91,23
7,1219.56,468
5,1882.63,12
5,919.28,9
4,338.59,3
4,1381.33,7
5,1626.74,10
7,1416,6
5,634.28,8
5,4026.48,18
7,3858.49,17
4,1769.1,14
2,2666.52,11
0,1909.14,11
6,858,8
3,1873.67,11
5,1873.99,12
5,777.13,9
5,464.04,3
0,856.61,8
0,1549.55,10
5,2455.76,24
0,2674.32,10
5,2574.34,13
0,1660.15,8
4,1466.53,9
5,1101.19,6
7,2855.3,22
4,1030.98,8
7,1026.21,8
0,7850.75,32
0,614.57,4
5,1171.41,5
5,861.91,6
3,2173,10
7,2346.05,20
5,2291.05,15
2,5096.53,30
0,577.05,6
4,4646.96,23
0,3162.27,14
6,1020.93,4
0,2134.2,8
1,967.54,6
0,1368.06,12
5,903.78,6
0,730.86,6
3,1218.75,6
1,619.69,5
1,9435.89,66
3,1839.29,7
7,1072.35,9
7,1581.98,6
2,920.46,6
5,737.89,5
5,2626.52,14
3,923.96,299
7,1372.89,6
0,2320.59,18
0,793.45,5
0,1152.83,7
3,2557.18,13
2,1183.23,6
7,1691.02,24
0,450.18,3
2,2632.56,24
0,2657.58,404
4,570.86,3
5,793.54,9
3,977.38,4
4,915.13,5
2,1248.84,7
0,1522.63,7
5,991.09,8
0,3795.62,23
5,2216.51,14
7,744.9,6
0,793.4,5
0,972.02,5
5,971.88,4
7,972.27,6
2,1635.14,7
0,2593.88,10
2,1199.76,8
4,1298.12,30
5,2302.58,9
0,1234.61,7
