class,DU,DS
3,6,525.231174
2,14,1555.153269
0,6,723.155202
5,5,730.837701
2,4,793.479933
0,26,4103.500369
5,14,1145.01348
3,29,2812.460568
5,38,5436.586721
7,9,1495.082165
2,67,13247.95841
7,6,562.492114
5,13,941.78371
7,6,453.615299
0,12,1200.470095
7,17,2759.858412
5,4,292.306219
2,6,1112.822286
6,9,1206.577679
0,5,766.599498
2,4,438.6986
0,12,1764.214725
3,22,2104.276502
4,4,220.304949
3,11,799.151359
3,33,1351.855592
5,4,527.59025
7,16,2896.136535
2,12,965.285499
0,9,1055.079786
5,19,4847.184671
4,20,2981.886267
7,32,1754.5525
7,12,2359.30701
0,7,827.065672
4,14,1563.879739
0,7,745.573729
2,5,672.480587
7,14,1901.052843
0,9,1054.035556
0,11,1373.111921
5,17,1729.034009
7,14,1555.158125
7,8,527.742683
5,16,1887.263246
5,6,958.409277
5,8,672.551206
0,24,2533.430062
3,8,876.90326
5,9,1469.381514
0,15,2187.096845
4,8,1189.982868
7,12,1469.44876
4,5,660.914846
3,5,766.542286
2,7,650.622368
5,6,766.53847
0,13,2071.10895
0,24,3963.788428
0,20,2187.346988
3,7,1172.43631
7,4,306.527757
2,12,1373.903603
0,7,1010.901828
5,27,3750.28889
7,10,1259.515046
7,6,830.960611
0,2,383.264943
0,3,505.380421
1,18,1891.673362
5,8,1223.331442
0,3,482.706183
3,7,1337.354009
5,16,1633.960271
0,6,1137.525616
0,7,965.492455
4,22,3247.275924
5,13,723.96084
3,16,1490.757173
3,8,672.738553
7,12,1379.868538
0,50,7165.190645
4,10,623.598669
5,3,1007.918556
4,7,1145.005892
5,11,1402.084725
0,28,2877.830841
2,14,1433.040793
5,23,3254.417584
4,10,1206.774562
6,12,1444.771257
7,3,453.601256
5,8,1347.050721
5,7,867.199814
5,4,691.944978
7,6,581.075676
3,6,831.07824
5,10,1270.621482
0,14,1870.979913
1,10,702.138858
0,4,800.801255
2,28,2348.368684
4,9,1283.876996
0,6,613.147933
5,21,2542.310968
0,4,440.812117
2,6,892.091525
0,5,580.814239
4,5,702.358946
2,2,361.938205
0,13,2327.657233
0,17,3283.730825
7,26,3118.684206
0,12,453.597095
7,22,2679.668808
4,11,1829.287913
7,23,2735.405822
7,16,3046.849686
4,26,2930.81474
3,10,1038.025216
7,7,1163.544488
2,5,672.529143
5,54,7242.730854
4,5,877.030246
0,16,2330.283825
5,3,527.44223
7,15,2016.77588
5,5,892.09056
4,6,723.235472
5,6,580.855116
3,8,1282.671244
5,5,744.916195
0,45,4522.116574
4,27,1601.649008
5,14,1576.360366
5,26,3753.749028
5,18,2986.767703
5,11,1379.254894
3,17,2040.894043
1,21,2018.309276
5,5,438.471838
0,6,691.969022
3,21,2894.430088
5,26,1871.073756
5,16,1907.515478
3,8,345.985758
4,22,2645.307787
5,17,2235.293947
0,28,4435.818134
0,13,1438.422537
0,18,584.697088
2,8,1088.022359
5,8,965.361353
5,8,724.005704
7,8,817.99004
4,6,525.158528
2,9,1015.894696
5,44,672.632799
1,4,584.607306
5,35,3931.423674
6,6,885.790539
1,12,1838.874648
0,33,3007.628794
0,81,292.3934
5,4,438.596825
0,15,832.485798
7,17,864.279916
0,7,942.107778
5,4,766.67382
2,10,1527.189034
6,21,3151.530735
0,12,1241.323724
1,5,584.889238
5,3,383.256356
7,5,383.405911
7,11,1084.350003
5,5,919.583272
5,7,703.243924
0,6,586.165925
7,10,1550.41463
5,10,1352.907712
0,8,1068.123759
7,16,1390.065799
0,9,877.330017
4,3,306.482928
1,16,1894.449957
0,6,1269.919181
4,4,453.614297
2,30,5171.797908
0,9,1200.123113
4,5,818.174597
3,8,963.895642
7,11,1009.301157
4,24,1791.828698
0,6,146.200863
4,12,881.845203
3,12,1405.099247
4,15,1839.880431
3,9,881.375421
5,12,818.26536
5,4,441.07092
7,3,292.249736
4,8,1006.853217
7,12,1200.315546
1,8,1206.818257
1,5,612.480457
7,17,1728.841018
5,6,919.356289
3,6,489.077006
4,6,702.345614
5,9,1009.575117
5,9,818.307883
7,6,650.738492
7,22,1693.477054
3,8,885.834187
7,9,1241.573715
5,3,241.346169
0,6,525.222095
7,18,1846.677725
5,7,1269.605451
4,19,2308.296496
5,11,396.68794
5,35,5621.588629
0,9,1360.860924
7,8,882.362374
0,34,1461.947779
0,14,2240.100806
5,3,345.995048
0,7,586.168782
6,3,453.61401
4,2,361.71682
2,14,1665.817436
3,15,2402.743889
6,6,396.645534
1,5,672.025865
0,7,676.42274
4,9,1539.701238
3,70,345.980316
0,13,1729.180265
0,10,1490.924955
4,6,661.003041
7,6,965.904535
4,20,623.615631
7,10,1206.759993
5,21,1052.772102
7,8,482.635451
5,57,723.871704
6,3,441.091602
5,17,1384.045837
5,4,586.181918
5,13,1445.715157
1,19,3017.738737
7,27,2041.060164
4,12,1465.617185
3,13,1011.279397
3,16,2675.363221
0,17,781.939794
2,62,6337.032208
5,4,586.166497
7,18,2255.062818
0,20,1517.45319
5,7,942.248249
1,48,5190.068353
0,1,346.023329
7,12,1137.200688
5,5,723.91594
0,10,1333.895685
0,18,1678.593095
4,20,1309.342981
3,33,5341.779147
0,6,453.604267
5,12,1453.893489
7,18,1933.201108
3,7,1053.168068
2,13,1147.917249
4,5,942.241803
7,22,2042.101127
1,11,1524.881308
7,8,866.771658
4,8,910.857355
3,5,691.972649
1,26,623.639109
0,35,3544.325592
0,7,1010.08466
2,9,1006.623362
7,49,5731.469893
7,25,1517.569781
0,9,1163.852287
4,5,562.48693
6,7,744.859748
0,25,1917.487273
3,19,2981.686894
5,15,1277.691188
5,9,1002.406285
2,8,1189.936602
5,7,958.269448
5,6,440.787936
5,17,672.027654
5,11,1054.931739
7,43,5551.743926
4,25,2896.841497
0,5,881.382336
0,11,1495.901643
5,4,505.620234
4,7,769.82279
5,7,793.634012
0,10,1105.540478
0,27,3583.512008
1,14,1164.54991
0,6,907.209395
0,15,1252.632888
7,10,1050.416951
3,14,1252.589153
5,20,383.325955
7,9,1344.051571
0,58,1839.757018
0,14,723.159925
1,24,3700.653101
6,16,2156.945135
1,19,1745.751803
5,4,361.763967
6,54,5579.78873
3,9,527.601261
2,5,580.863291
4,19,2162.931336
0,13,1243.29081
2,8,672.751764
0,13,1729.601681
5,18,2013.318897
7,21,1820.940788
3,10,864.580996
3,97,5517.688176
6,14,2254.472183
4,8,613.287882
3,10,1527.028564
5,13,1907.254576
5,7,505.620234
2,19,2245.525749
3,15,864.502871
0,2,306.73204
3,11,1446.19704
7,35,5046.458469
1,11,1379.425479
7,14,613.013492
7,14,892.092522
5,9,864.486239
5,13,1839.081266
7,11,1009.102634
3,24,2963.034827
7,18,1758.732278
0,42,4788.689533
3,3,562.495934
5,10,1071.715541
3,15,1302.24503
7,67,3980.917453
0,10,978.500513
5,8,881.479121
5,11,1270.491919
5,69,7761.046973
3,19,3872.543103
5,3,525.385442
2,19,1184.745578
1,17,2587.35877
7,7,361.820512
3,33,1446.54225
3,23,3101.567012
5,21,2674.643518
0,12,977.337621
7,7,865.139117
7,37,4570.242606
7,4,453.613437
4,10,1389.915205
5,8,769.608013
2,15,1281.235162
5,6,793.372026
1,11,1633.046038
5,10,1138.377205
5,13,957.839624
5,22,4172.588932
5,11,817.95594
7,17,2497.797706
0,7,942.293368
5,58,9980.555564
3,25,2286.786519
3,8,440.888085
5,6,582.384207
7,325,3894.110768
3,6,527.494228
5,8,1055.095527
5,25,3105.924776
5,3,306.37638
3,26,2174.842662
0,22,1930.03611
7,5,672.590908
2,11,1887.259123
5,27,1747.205753
0,13,1555.161723
4,15,2240.095042
3,11,941.754951
5,9,584.514884
5,37,4320.099464
5,27,3594.410675
5,20,793.156085
4,19,2413.592821
0,5,864.569365
3,15,1808.076874
4,25,3422.271676
7,7,482.637641
2,17,2136.086496
0,82,7051.911071
7,7,907.213981
5,5,292.277985
5,67,795.743743
5,18,1745.964788
1,24,3285.110342
4,28,3047.102211
3,29,146.159203
0,7,383.442035
0,7,1053.695385
1,8,885.414908
5,6,964.457667
0,31,4600.057729
5,65,745.536205
7,16,1806.838311
7,28,440.462792
0,18,3031.272
0,114,345.978501
7,62,11403.15298
1,9,1145.033901
5,94,1587.853046
3,7,1087.346444
7,31,3266.904137
5,78,612.991077
0,12,1148.552923
4,42,3998.498181
5,4,440.680796
7,12,661.877668
3,10,1309.166435
4,27,2494.934346
5,6,650.633258
0,9,800.888431
5,4,672.861793
5,28,1630.186883
7,21,1002.400407
0,15,1242.24993
5,23,292.306219
0,5,383.417321
3,27,2971.786714
0,10,1446.413831
5,6,650.669554
5,75,7137.176689
1,8,1109.310593
5,62,292.361364
3,10,1711.933394
5,9,1052.761097
5,21,1333.901225
0,13,2100.724929
6,49,220.381011
5,23,1814.426243
5,26,3549.193967
7,8,1112.820822
7,34,146.175234
5,8,724.069108
7,9,1490.762214
7,19,2255.095469
0,8,931.835441
7,11,942.019627
3,9,1382.304589
5,36,3397.965996
1,6,864.660707
1,15,3036.33737
3,42,3861.856777
0,30,220.417283
3,13,1998.00845
7,18,941.965739
4,2,397.130495
3,18,1055.095527
2,14,1258.259203
5,12,1518.340143
5,18,3037.620343
5,19,3047.627275
5,31,2543.653287
0,10,1673.984641
7,8,582.142003
7,14,2019.65053
2,20,1795.406385
3,18,2136.583093
1,11,831.364746
3,5,675.855027
5,10,1689.009312
3,27,3539.572177
4,7,963.742748
5,6,723.754045
0,12,978.676071
5,11,1461.614572
0,16,2336.123189
7,39,919.952807
5,30,5084.069406
7,28,2543.382279
3,6,702.612132
7,15,306.230396
0,144,525.621106
0,7,781.939887
5,7,1337.410118
0,10,1317.016447
5,17,3002.202971
5,20,2319.859419
3,17,1344.062692
5,8,826.975676
3,27,4105.21878
0,11,1791.759836
0,5,730.994707
4,14,2225.632351
5,4,453.602403
0,25,5098.240552
3,6,676.775156
5,53,8025.733841
0,22,3330.09418
5,14,482.67849
4,32,2338.429216
5,24,3247.129332
5,18,1372.375435
7,16,2566.061936
7,12,1022.889809
3,45,1883.96119
5,40,5057.390331
0,6,863.714776
5,16,1717.985375
5,26,3108.481556
0,24,1258.605553
5,17,1522.603206
5,26,942.138642
7,27,1574.698421
3,7,885.030069
0,12,1532.442662
5,6,1315.617482
5,3,383.327861
4,9,1588.278751
7,31,580.646532
7,9,1404.927268
4,12,1406.04963
0,3,864.521806
0,6,651.173163
0,15,2104.372952
5,6,796.830497
7,10,1008.297907
5,20,1968.182283
2,28,4390.693209
0,9,1822.663163
7,4,525.240253
7,8,831.063539
0,30,5341.505851
0,7,730.882578
3,8,1037.950471
0,14,1453.894624
0,26,3428.430223
0,26,505.811751
2,21,2858.586707
5,4,527.500528
5,5,723.992577
4,20,2676.271679
0,12,1467.670279
2,8,958.768577
0,9,1333.873835
7,4,489.545113
2,30,5301.805439
0,16,1446.659726
5,9,1445.307656
5,10,910.496905
0,2,146.150223
0,11,1337.578403
4,22,3128.409283
7,8,623.598669
2,4,661.127484
1,7,1054.982154
5,5,661.168948
3,26,4633.896473
0,13,1374.653139
4,18,1879.757353
7,9,1257.874056
4,11,220.382739
0,5,482.626692
0,4,672.02674
3,15,1531.741609
2,50,6601.676196
3,18,220.372372
5,7,876.918657
7,10,1100.672284
6,24,963.701025
3,14,1838.653704
5,5,586.194478
5,7,958.159544
0,63,5550.475483
3,16,2104.359455
0,7,586.146494
4,18,1271.699547
3,9,1730.018264
0,19,1754.18356
3,20,146.163051
0,11,1588.218383
3,8,1138.933733
2,17,2075.035009
3,6,831.760946
0,9,1109.289993
7,11,1894.46041
4,8,1257.179959
1,4,396.949798
1,4,672.025507
0,7,723.060723
2,16,2167.385323
2,7,1085.659312
2,7,1055.120709
0,12,1110.099928
5,7,881.610417
1,18,1517.980609
0,8,931.896458
7,16,1706.213433
0,9,799.137623
1,7,1023.746459
3,4,453.623598
4,14,1763.994022
0,10,1375.156715
5,7,1006.560181
0,13,958.529085
4,13,2140.775947
0,5,723.490222
3,29,2312.088694
4,33,2482.962285
6,6,586.221292
5,2,241.343619
4,5,1051.260327
5,16,1689.40788
5,7,672.027654
7,8,1038.015033
5,13,1490.868039
0,3,586.169924
3,5,965.364269
3,3,383.253494
2,5,525.349156
7,7,1165.470388
0,17,2511.800949
0,3,584.7176
0,5,892.09225
0,39,5693.852661
0,19,2336.130303
5,5,692.00391
2,16,1839.796487
7,12,941.926539
5,7,613.265497
5,7,1020.775354
0,14,2299.666911
7,4,505.748942
5,6,910.69617
4,19,1259.451058
2,22,3047.706898
2,2,306.572567
2,22,2859.832312
0,20,866.980489
0,3,672.727542
4,6,1161.493535
4,7,702.612132
2,9,1037.987184
0,6,1006.724828
2,20,3305.404114
7,5,672.621777
5,15,1185.358565
4,7,796.690229
0,21,1970.118761
5,12,1390.142641
2,4,675.709423
3,11,1782.540083
7,5,580.576944
5,15,1301.084962
7,5,613.080724
0,3,438.493002
2,4,612.895783
5,5,672.496039
5,10,730.805637
5,10,1497.020918
2,6,800.760561
5,8,1006.810437
3,11,1432.454927
3,10,1164.880574
4,3,383.268758
7,5,505.599269
5,9,1137.119412
5,8,1234.407082
0,5,672.513696
5,10,1776.542283
2,13,396.957492
4,5,482.648587
2,6,1015.875441
5,9,1247.274306
4,12,1431.672749
0,3,453.624313
1,5,672.029362
2,7,885.240041
0,4,505.677122
5,5,661.20004
0,11,361.721536
7,7,919.381518
2,17,2315.437479
5,11,1293.714144
2,6,584.904596
2,5,562.494321
7,6,672.542381
6,8,941.995134
5,13,1743.300488
7,5,781.939954
7,9,1068.144354
7,14,1711.561804
7,15,1970.229292
5,9,1401.966396
0,3,383.377371
1,5,292.271566
7,3,361.733324
7,8,827.061964
5,9,1088.10533
7,9,1588.369252
7,3,383.262081
7,16,2328.461605
0,26,3151.904382
7,8,1200.040037
5,45,6969.220303
4,36,766.761404
4,13,1101.689023
0,10,1345.63339
1,6,292.161048
2,15,1162.041128
0,7,1373.794483
5,14,1808.85518
0,7,1223.333335
3,7,1008.847221
4,29,4114.961737
2,14,724.033042
5,9,978.344387
7,8,867.328097
7,4,1008.203109
0,9,796.319903
7,6,724.037415
3,8,1055.098675
1,9,1453.894219
4,74,702.731969
1,8,1169.055449
2,7,1225.746708
3,5,581.010356
7,7,959.017873
5,5,907.236323
2,5,799.147384
3,13,505.820721
5,10,1469.396884
5,12,1390.027363
5,9,769.862546
7,5,361.66965
3,12,1360.859207
3,7,651.17678
5,5,963.544463
0,30,2618.516105
4,10,864.226137
7,41,146.155355
7,3,440.594329
0,13,1006.758629
0,11,730.786396
1,3,146.198942
1,6,582.378303
2,22,965.240241
3,12,1490.848921
5,7,942.332034
2,28,220.434549
2,24,220.434549
0,41,146.249494
5,8,1303.61743
0,14,1068.161083
0,31,799.147745
0,12,1068.23181
5,7,1050.997566
0,44,581.030772
4,7,793.764911
6,17,2484.837275
7,13,1532.985346
1,8,910.416095
1,4,672.608549
0,28,2901.280319
5,14,1200.466327
0,13,1234.389233
0,6,907.248054
3,14,1105.48984
5,72,2311.858494
0,14,1405.316989
7,95,5768.581077
0,4,292.322896
5,12,2312.819363
7,9,1241.885055
0,5,745.235799
7,4,525.312863
5,21,2834.706021
3,15,1985.416206
0,8,562.495085
5,28,2595.283759
3,68,9893.897396
3,14,1771.022084
6,40,1563.879906
5,6,892.091133
0,19,1710.053741
0,43,3419.363549
7,18,584.656054
3,25,146.18677
0,6,586.21787
5,5,958.499136
5,8,1242.322642
5,12,942.142048
5,46,4080.955462
4,66,9062.685185
4,22,2379.907899
5,5,438.369788
5,9,1172.29356
4,18,2243.311405
5,9,1374.544188
0,7,702.392276
3,13,1620.621434
3,11,1821.150973
3,15,1694.096787
5,12,1099.203366
3,10,1401.395454
5,8,1404.411144
3,24,1533.054046
1,11,1518.104463
0,5,383.365951
0,8,931.929702
3,28,2570.75927
0,48,6267.309585
4,4,505.674128
5,5,623.632588
4,8,1242.887753
7,4,703.648718
0,11,1268.6628
0,46,5654.932597
1,12,919.625287
0,8,440.97436
5,17,1303.80238
5,6,864.073713
2,48,6994.266115
7,9,1168.870475
5,10,2011.459417
0,12,2073.123115
5,27,3643.878894
5,88,10869.29838
2,12,800.329924
4,10,1162.392077
3,13,1234.394617
3,9,1258.477306
0,28,3767.893477
0,11,650.575167
4,13,1522.972093
3,6,675.785703
6,11,584.822663
4,12,1437.960067
5,21,2235.465371
3,11,580.392596
5,16,964.218315
0,9,1227.067914
2,6,1256.158824
5,12,1223.315658
0,10,796.388067
1,30,4422.910433
1,53,3342.254469
4,13,1884.167639
5,13,1814.429109
5,4,453.60957
7,5,781.939826
5,59,5668.987955
3,9,919.894047
5,6,831.482199
3,54,6990.202817
4,29,2884.305502
0,6,1070.236344
5,31,5381.786921
1,15,1814.446875
5,19,2287.740388
7,24,3283.601367
4,58,7167.518817
5,7,612.845315
7,48,4699.212199
7,13,146.236065
4,16,2308.895652
7,11,505.710045
7,11,306.743222
4,21,2013.291834
0,9,1102.250417
7,9,1054.977667
7,19,2027.667282
1,18,1038.03811
3,18,2703.350784
4,49,6237.754035
5,15,1823.666652
7,34,2507.242111
7,80,8073.717537
3,7,795.897565
3,11,1055.035702
0,24,2794.597353
0,24,3221.034505
3,24,3239.412566
5,7,880.939435
7,8,676.609377
2,12,1687.463341
0,7,1112.807584
5,21,580.838767
7,6,769.600055
5,15,2312.9914
3,19,1413.093997
2,2,306.353934
0,15,1542.848452
0,11,1243.654552
5,13,672.564442
3,12,1163.662899
0,79,5896.844273
5,23,1489.600302
5,7,702.30561
5,9,1234.405983
7,3,345.995501
5,9,1124.983803
0,29,4209.010854
2,62,527.640572
3,19,1438.238501
0,19,2260.645595
4,51,6728.28286
7,10,885.030069
0,30,2657.116591
7,8,731.125945
5,33,3327.783127
5,9,1150.123549
0,10,1225.813992
4,60,7518.305769
5,10,882.506999
0,10,1088.088738
7,36,4653.561971
7,11,1734.319418
3,26,892.090439
3,46,1277.671859
4,40,1902.613878
1,26,2579.946043
7,24,3960.133111
0,5,661.671006
7,23,2339.208676
3,9,1068.055493
7,26,3947.803589
7,30,5226.820105
0,15,799.12822
0,16,1829.784983
3,10,1051.721923
7,9,1405.557524
2,18,1929.98812
7,73,9108.731427
4,28,2935.040469
2,15,1199.817049
5,9,886.078504
4,7,584.958331
5,11,1350.773403
5,6,396.815081
3,5,623.788907
7,57,383.253494
7,8,863.642939
7,10,1247.321247
5,5,383.291646
5,50,7282.561321
5,13,1376.392995
7,29,1344.049662
3,5,942.087046
5,13,1404.157596
0,7,723.12214
5,29,586.18306
0,8,744.79074
4,5,361.815801
7,15,1796.832125
7,52,3218.050145
5,26,1301.193907
7,25,1055.064043
3,6,766.808968
4,8,1156.221191
1,11,1281.953779
3,10,892.090409
4,8,1011.692264
7,12,1372.166625
5,6,724.063645
5,5,361.605933
1,3,525.217555
5,24,1252.67956
7,17,1533.259991
7,25,2752.181331
5,8,793.834186
3,15,1432.500017
3,17,1968.217304
5,19,2104.585763
5,50,3982.272771
3,6,672.844196
5,4,525.081308
5,13,1445.158712
4,8,892.090892
5,32,2277.267273
0,14,2455.904963
2,11,795.039816
5,13,1255.51831
1,64,2637.455379
3,9,1241.04575
3,6,1002.404443
0,58,562.48948
2,15,2100.561444
4,5,306.664924
0,5,885.33623
5,24,2780.865024
3,38,361.56107
5,20,2629.488362
0,11,724.146623
7,27,3222.429797
5,48,4748.241404
5,5,661.624477
4,5,1105.396601
0,15,2591.431766
3,23,2060.176917
1,10,1444.711623
3,6,864.561056
6,16,506.140223
5,111,383.444885
3,5,799.132199
7,22,1952.223974
5,20,2192.346424
0,12,1002.393357
3,19,1791.664788
5,19,2144.929156
7,23,3653.308608
1,13,793.256365
7,16,724.097506
0,29,220.322243
3,114,672.758369
5,14,675.660869
4,98,10725.76205
3,9,1333.89582
7,12,1781.290189
7,7,892.087486
3,9,1144.953306
4,15,1461.717076
4,11,1172.434029
5,11,1243.992049
0,11,1621.662103
5,13,1598.388977
4,12,1172.365549
0,4,306.676113
6,16,2643.66975
0,7,744.690329
5,45,5592.444941
7,6,864.342646
3,13,1337.9148
3,8,796.106725
5,49,3851.187194
3,5,146.160486
2,6,613.282286
4,10,919.852069
2,10,1293.561163
5,15,2150.413295
3,43,6172.070177
5,6,1002.40379
3,7,527.675149
7,92,383.390692
0,11,766.749984
1,10,1465.822861
7,7,650.39349
7,9,1281.487439
3,18,2249.96047
7,10,1461.460699
5,27,584.679137
6,15,794.380068
6,24,3549.223883
7,21,3039.396057
6,15,1461.364247
7,7,525.842872
4,5,505.608255
5,12,723.39591
4,7,1345.360362
4,29,4338.188957
2,8,1038.00213
2,18,2455.905689
0,91,1433.010765
6,38,770.418522
5,26,1999.208759
7,27,2441.070232
7,17,562.485655
3,14,1718.057515
7,18,2167.134915
0,26,1839.947578
5,19,2581.753521
2,12,1020.79044
2,7,1144.931076
7,16,2876.014358
3,4,781.93975
5,8,863.93916
6,7,942.087046
5,6,818.174597
0,7,942.943479
0,7,781.939859
7,31,3032.176084
0,5,963.631461
4,6,881.562052
2,13,584.509747
2,7,1148.013262
0,7,1068.150789
0,21,3728.77833
0,22,2985.839315
0,10,1125.003824
0,12,1184.60922
0,5,581.923185
0,5,769.942039
7,13,2277.498284
4,6,675.785703
7,4,489.545113
0,5,612.923815
0,15,1951.378953
2,6,613.203924
3,10,661.086012
2,4,661.184495
1,6,877.356893
7,17,2612.365697
0,8,818.123515
4,8,488.842473
4,6,438.560309
0,4,440.663507
3,14,1068.088991
5,12,1404.651224
5,4,505.503383
7,13,1630.418104
4,9,562.48948
2,7,1006.758629
5,15,1592.405371
4,6,1008.657902
0,12,702.678715
7,11,1539.017045
5,18,2203.645956
2,14,2048.150709
3,30,2425.292557
0,3,345.98281
0,7,800.242533
7,23,3423.333928
5,6,781.939877
2,13,2344.836113
2,9,1234.125166
7,7,1247.149045
4,31,4141.527793
7,9,702.33228
3,13,1727.883584
4,6,724.1117
7,11,1225.701846
2,13,1437.45952
7,8,877.157137
2,12,1105.635607
2,9,1373.862686
0,13,1321.907519
7,23,3296.821346
5,16,1185.095982
1,7,1015.904312
5,12,1405.511718
3,17,1373.034437
5,41,4470.334041
3,18,2507.611773
5,24,2156.756368
7,25,3940.921042
3,6,884.854985
4,6,864.423281
7,35,3498.214728
0,6,1054.156189
5,5,724.0702
0,5,691.955415
5,15,1871.175367
3,9,958.349357
0,12,1801.909462
7,13,1883.406172
3,10,867.173079
4,7,1137.829979
2,14,1620.493546
5,4,527.731693
3,11,1109.310593
0,10,1444.504596
2,28,3998.556082
7,4,692.010248
4,5,612.878962
5,18,2140.803366
7,3,220.560448
2,13,1550.432753
6,20,1071.208729
1,9,672.797991
2,7,723.641023
0,7,292.498349
7,12,1687.475831
7,5,723.443072
5,18,2051.708734
4,4,345.986211
3,6,864.010929
5,8,1020.579155
3,15,2017.192699
7,7,1223.331108
0,4,650.578799
0,7,676.166742
5,14,1252.655983
2,6,675.411008
0,8,1350.898394
7,5,672.621777
3,13,2352.996701
5,8,675.799569
3,9,730.914624
5,8,438.489154
3,16,2149.420323
4,5,1068.108309
0,4,440.597789
0,7,931.825924
0,15,1829.660866
5,31,3867.80655
5,18,2778.373556
7,6,781.940195
7,14,1438.242592
0,6,623.62998
3,25,2765.569947
2,7,584.768862
4,4,346.017452
2,8,692.018394
7,4,440.739561
5,14,1184.199842
3,6,505.847627
2,46,2033.034927
5,20,818.429705
5,15,1258.387512
1,17,2690.569969
1,5,661.034159
4,9,1233.439778
4,6,958.389304
4,5,482.695254
7,5,562.493557
5,7,1137.758984
5,5,562.482422
7,7,586.157926
2,12,2424.520871
0,4,488.85714
5,5,584.707344
3,6,818.276701
4,4,440.656591
3,6,440.708453
5,8,892.089354
4,18,1621.928246
0,7,919.204874
2,3,453.596091
1,5,864.542774
2,12,1846.618153
3,13,1781.85268
5,22,3893.695142
3,29,3802.583209
1,9,1281.474829
1,10,1156.254297
7,8,1085.192899
7,5,800.911673
5,4,489.554852
2,5,864.624182
6,12,1258.220703
3,5,892.09228
7,27,1626.17389
4,6,220.627611
0,15,1745.21902
3,11,562.494915
5,23,4126.899948
1,17,1172.207744
3,17,2141.640144
5,15,1467.201718
4,8,1053.201046
0,11,1891.618626
4,12,505.668141
4,2,146.115555
2,4,527.632711
7,6,769.989724
5,4,505.871538
7,9,1598.273438
0,10,1445.471446
2,7,1322.208313
1,29,4126.096296
0,7,586.165925
7,5,613.483648
5,12,965.338022
0,7,292.365209
4,17,586.193907
5,6,438.46414
2,6,438.53147
0,11,1150.080717
4,8,345.988251
4,7,1145.018732
0,11,1257.758447
1,4,766.465948
0,4,383.484776
7,8,525.158528
4,12,958.958058
0,53,2217.081327
7,18,864.342646
3,6,907.249198
4,10,1223.336787
7,15,1372.709266
3,19,730.79281
3,5,562.49084
2,2,345.971014
4,56,6075.959568
0,13,2075.936984
0,7,799.150275
7,9,1156.472693
7,7,1015.891787
4,29,703.157568
3,6,1172.437451
2,22,2300.027169
0,9,793.649415
3,55,9702.727454
1,6,692.021562
5,8,1002.401179
0,5,959.834303
0,10,1750.23304
7,6,978.070994
5,4,650.546114
5,6,958.269448
5,32,2910.946414
4,7,623.743354
7,9,1145.001805
4,5,691.971742
0,16,1758.545753
0,6,793.487639
5,8,1006.90498
5,13,581.763362
0,32,1872.324925
0,11,1380.072799
5,46,7125.347864
7,29,3838.253791
7,11,1050.208047
5,41,877.353054
5,6,965.270902
5,25,2362.073221
1,25,4579.163116
4,10,1448.04859
3,10,1322.311982
4,16,1532.792828
7,83,5516.427997
3,14,1002.39934
3,28,3494.252089
