ID,EX,EY,geohash
44878,121.361,31.219,wtw39ehru72k
44879,121.491,31.332,wtw6hxg41kps
44880,121.482,31.29,wtw6h2hmryb8
44881,121.379,31.08,wtw2f1cqpeym
44882,121.483,31.32,wtw6hmthpp4m
44883,121.402,31.264,wtw3fe6np8h2
44884,121.387,31.139,wtw34hxmf476
44885,121.487,31.289,wtw3uxbpsk2g
44886,121.422,31.274,wtw3gj2b38jk
44887,121.551,31.289,wtw3vzyxxs6g
44888,121.319,31.136,wtw30sju3e54
44889,121.507,31.127,wtw3hfqxym3g
44890,121.459,31.329,wtw65z78xufs
44891,121.393,31.187,wtw36m7tmyjm
44892,121.404,31.35,wtw66e5dypxd
44893,121.389,31.246,wtw3f20v0swf
44894,121.49,31.305,wtw6hdfkf4vy
44895,121.384,31.315,wtw64htph5ne
44896,121.482,31.245,wtw3srurrf0s
44897,121.446,31.319,wtw65t6q2uv0
44898,121.539,31.321,wtw6jtvfpcwf
44899,121.531,31.323,wtw6jw0jtw3t
44900,121.455,31.245,wtw3ezbz6d5u
44901,121.321,31.297,wtw609rq0pwm
44902,121.491,31.279,wtw3uw5j3kpw
44903,121.333,31.237,wtw38yxbxyf5
44904,121.546,31.289,wtw3vzgpeh67
44905,121.535,31.288,wtw3vxg1fcbm
44906,121.375,31.298,wtw61cws46pd
44907,121.447,31.198,wtw37x7j80wx
44908,121.506,31.329,wtw6hzmbxhbk
44909,121.496,31.155,wtw3hxwejbzy
44910,121.446,31.203,wtw3e8668uv1
44911,121.503,31.301,wtw6hf5v9173
44912,121.51,31.27,wtw3vh8bunqz
44913,121.485,31.052,wtw2skyej8me
44914,121.518,31.251,wtw3v1ndq8sh
44915,121.492,31.282,wtw3uweybg3n
44916,121.473,31.238,wtw3sntyw138
44917,121.343,31.144,wtw31jx6by6s
44918,121.508,31.312,wtw6hupmtege
44919,121.491,31.232,wtw3ste596z8
44920,121.411,31.274,wtw3fv2b325h
44921,121.519,31.273,wtw3vjp6mvtz
44922,121.533,31.269,wtw3vs3ehhhf
44923,121.495,31.31,wtw6hevcyxn1
44924,121.434,31.168,wtw373cwc234
44925,121.381,31.261,wtw3f4fuw2c8
44926,121.365,31.17,wtw33dr63mph
44927,121.441,31.329,wtw65rq8skuu
44928,121.487,31.206,wtw3s8bhhk0b
44929,121.384,31.111,wtw2fpt4snwx
44930,121.538,31.15,wtw3jwtmbsv7
44931,121.475,31.404,wtw6shzms9vh
44932,121.531,31.323,wtw6jw0jtw3t
44933,121.617,31.129,wtw3p6yg96pv
44934,121.494,31.282,wtw3uwtnz7kq
44935,121.353,31.165,wtw333qt3c56
44936,121.338,31.252,wtw3c178h743
44937,121.439,31.132,wtw357mjjc3t
44938,121.4,31.261,wtw3fdbu90bb
44939,121.385,31.284,wtw3fpjfe821
44940,121.451,31.248,wtw3g8tbv3mk
44941,121.373,31.322,wtw61vvpggur
44942,121.465,31.229,wtw3sj045es9
44943,121.539,31.3,wtw6j9vzxyyu
44944,121.443,31.216,wtw3ed8n7h0j
44945,121.362,31.357,wtw63sm5g86n
44946,121.516,31.296,wtw6j1m22j0z
44947,121.455,31.271,wtw3gu8yf8gu
44948,121.543,31.299,wtw6jcbcvhmx
44949,121.46,31.159,wtw37bk6r4s4
44950,121.487,31.197,wtw3kx0psq2c
44951,121.519,31.325,wtw6jnx3mgjz
44952,121.506,31.321,wtw6hvvfp186
44953,121.37,31.158,wtw33b4utbpm
44954,121.344,31.278,wtw3cmbp81u3
44955,121.457,31.31,wtw65gf3cpp3
44956,121.431,31.265,wtw3g5x7g6km
44957,121.402,31.264,wtw3fe6np8h2
44958,121.491,31.331,wtw6hxeh33xw
44959,121.489,31.383,wtw6s91e4zhp
44960,121.467,31.319,wtw6hj3w6hzb
44961,121.485,31.306,wtw6h7ndttms
44962,121.479,31.396,wtw6s76qcyee
44963,121.507,31.329,wtw6hzq8wkcu
44964,121.567,31.261,wtw3y6fks2v0
44965,121.381,31.32,wtw64jdunr1t
44966,121.479,31.222,wtw3s7f33fes
44967,121.588,31.291,wtw6nb3em9pv
44968,121.531,31.32,wtw6jt8hjx1t
44969,121.485,31.313,wtw6hkqemwm8
44970,121.393,31.221,wtw3d7eetbjr
44971,121.444,31.186,wtw37t0zd7cb
44972,121.498,31.251,wtw3uc04k8eh
44973,121.373,31.216,wtw39ftn7uhm
44974,121.43,31.269,wtw3ghqehh4d
44975,121.438,31.339,wtw673h6ympb
44976,121.519,31.274,wtw3vjr2mbju
44977,121.507,31.329,wtw6hzq8wkcu
44978,121.358,31.388,wtw69d40q779
44979,121.484,31.304,wtw6h6tzn2ec
44980,121.41,31.173,wtw36fb5fh3s
44981,121.414,31.239,wtw3dyfur78j
44982,121.445,31.17,wtw37d3d3t5k
44983,121.388,31.268,wtw3fk0j33tj
44984,121.486,31.239,wtw3sqzkkgxj
44985,121.341,31.162,wtw330vgf1z6
44986,121.366,31.23,wtw39v0pbvby
44987,121.347,31.201,wtw33rfnypcq
44988,121.458,31.25,wtw3gbgh2w0z
44989,121.507,31.211,wtw3scy9q21g
44990,121.45,31.213,wtw3edjhyhgt
44991,121.401,31.066,wtw2dx3s864s
44992,121.483,31.32,wtw6hmthpp4m
44993,121.513,31.172,wtw3m4en41gy
44994,121.54,31.186,wtw3mtnxx7b8
44995,121.423,31.203,wtw3e03d8uz1
44996,121.413,31.302,wtw64f65rgwr
44997,121.422,31.303,wtw6548c1wjk
44998,121.507,31.329,wtw6hzq8wkcu
44999,121.513,31.302,wtw6j47565ez
45000,121.382,31.109,wtw2fp5xj9gj
45001,121.391,31.154,wtw34r6jpqd0
45002,121.338,31.252,wtw3c178h743
45004,121.349,31.155,wtw31reeh8uw
45005,121.507,31.286,wtw3uzqwnm1g
45006,121.485,31.32,wtw6hmwsjxjt
45007,121.503,31.32,wtw6hveu1p5m
45008,121.532,31.315,wtw6js8zhg57
45009,121.357,31.242,wtw39x3mz4cv
45010,121.405,31.291,wtw648k7m91m
45011,121.363,31.357,wtw63smgfb7y
45012,121.45,31.292,wtw658t1n5ed
45013,121.457,31.154,wtw35z6m1nx2
45014,121.607,31.264,wtw3z5rw02p2
45015,121.449,31.305,wtw65dukyffn
45016,121.358,31.217,wtw39dfhnqed
45017,121.439,31.26,wtw3g6tnty3e
45018,121.416,31.293,wtw64bsqvy52
45019,121.448,31.305,wtw65dgszdbq
45020,121.603,31.28,wtw3znke5q8u
45021,121.4,31.288,wtw3fxbcc1bv
45022,121.369,31.19,wtw33vfnytmt
45023,121.418,31.167,wtw36cvbumyu
45024,121.463,31.257,wtw3gfntjp15
45025,121.406,31.123,wtw349v0sgdy
45026,121.419,31.175,wtw36gnxec0q
45027,121.436,31.125,wtw3564urbs9
45028,121.422,31.274,wtw3gj2b38jk
45029,121.485,31.23,wtw3smnxvtvw
45030,121.501,31.261,wtw3uffkd8b0
45031,121.319,31.192,wtw32wmf9d5p
45032,121.45,31.293,wtw658tnyn58
45033,121.499,31.29,wtw6hb0v7yu8
45034,121.362,31.282,wtw3cwtnge6n
45035,121.531,31.304,wtw6jd8pj899
45036,121.544,31.274,wtw3vv38k2ph
45037,121.528,31.279,wtw3vqjvrshw
45038,121.43,31.367,wtw67nnwh0de
45040,121.458,31.25,wtw3gbgh2w0z
45041,121.404,31.165,wtw3697tq1pd
45042,121.389,31.32,wtw64m8u0xnv
45043,121.492,31.336,wtw6k8ec2vc1
45044,121.338,31.303,wtw614e9hq4k
45045,121.416,31.238,wtw3dysqtc72
45046,121.399,31.159,wtw368243dx6
45047,121.409,31.143,wtw34trm4ezz
45048,121.528,31.339,wtw6m3jfzth8
45049,121.432,31.151,wtw35qb5dxmc
45050,121.422,31.283,wtw3gnbu9tv7
45051,121.479,31.307,wtw6h7623zg9
45052,121.441,31.224,wtw3eknsurkz
45053,121.43,31.229,wtw3ejndh5d9
45054,121.482,31.32,wtw6hmskpz0t
45055,121.438,31.326,wtw65qsrnmxu
45056,121.459,31.258,wtw3gf7epcd8
45057,121.544,31.311,wtw6jgcxu3rn
45058,121.492,31.329,wtw6hx7b8uch
45059,121.298,31.27,wtw3bhw8bq2r
45060,121.343,31.124,wtw311zq2y4e
45061,121.407,31.251,wtw3f9jfk0ss
45062,121.442,31.33,wtw65rrq7xq3
45063,121.377,31.272,wtw3fhbh956f
45064,121.531,31.323,wtw6jw0jtw3t
45065,121.509,31.296,wtw6j120kvjr
45066,121.44,31.253,wtw3g3mvvj7n
45067,121.489,31.294,wtw6h8csfbkj
45068,121.422,31.264,wtw3g52y18j2
45069,121.474,31.198,wtw3kpqtt2er
45070,121.439,31.116,wtw352mpvfc9
45071,121.422,31.282,wtw3gn8ycemq
45072,121.347,31.187,wtw33m6jqn1m
45073,121.397,31.321,wtw64myd51s4
45074,121.416,31.283,wtw3fyuktvg7
45075,121.49,31.331,wtw6hxdk61ty
45076,121.532,31.323,wtw6jw0vsy7m
45077,121.541,31.288,wtw3vxz3y9fj
45078,121.448,31.161,wtw378etzx2m
45079,121.365,31.276,wtw3ctx7ckzp
45080,121.367,31.236,wtw39y2fbh6m
45081,121.51,31.251,wtw3v10fk0wu
45082,121.381,31.245,wtw3dpfzq61s
45083,121.389,31.32,wtw64m8u0xnv
45084,121.532,31.323,wtw6jw0vsy7m
45085,121.384,31.269,wtw3fhm5hhnd
45086,121.428,31.159,wtw370m4m6x6
45087,121.514,31.302,wtw6j47g37tx
45088,121.532,31.318,wtw6jt2bsf76
45089,121.531,31.322,wtw6jtbpvecx
45090,121.357,31.243,wtw39x97xj3f
45091,121.434,31.201,wtw37rcwcrcn
45093,121.532,31.323,wtw6jw0vsy7m
45094,121.451,31.281,wtw3gwtcj3j3
45095,121.428,31.197,wtw37pjptqr3
45096,121.483,31.232,wtw3smt5x4f2
45097,121.455,31.271,wtw3gu8yf8gu
45098,121.534,31.271,wtw3vsdqg2ys
45099,121.365,31.13,wtw31ep33kx5
45100,121.482,31.203,wtw3s2k6xub9
45101,121.405,31.204,wtw3d8s2mx1q
45102,121.488,31.258,wtw3ud2g59d8
45103,121.483,31.32,wtw6hmthpp4m
45104,121.321,31.289,wtw3bxzr8hq7
45105,121.476,31.208,wtw3s30pgbye
45106,121.431,31.153,wtw35ppr7kh7
45107,121.532,31.241,wtw3tx2bhbe2
45108,121.489,31.294,wtw6h8csfbkj
45109,121.412,31.212,wtw3dccx0dsb
45110,121.495,31.178,wtw3kevcn8qn
45111,121.476,31.209,wtw3s32jegq8
45112,121.394,31.146,wtw34muqt5pn
45113,121.438,31.279,wtw3gqhmqkpy
45114,121.49,31.287,wtw3uxd7fptb
45115,121.467,31.306,wtw6h51ddjru
45116,121.473,31.242,wtw3spmvy4ct
45117,121.485,31.306,wtw6h7ndttms
45118,121.467,31.243,wtw3sp9edjrf
45119,121.467,31.303,wtw6h4994npu
45120,121.49,31.29,wtw6h84m6nvb
45121,121.433,31.226,wtw3ek8b9ur9
45122,121.443,31.305,wtw65dbhg4bn
45123,121.47,31.306,wtw6h55f8jku
45124,121.347,31.267,wtw3c7fpqp32
45125,121.467,31.194,wtw3kn9w4ppf
45126,121.379,31.221,wtw3d597x8nr
45127,121.519,31.301,wtw6j4pmtcmc
45128,121.413,31.219,wtw3dg4pzgqk
45129,121.385,31.319,wtw64jmy7sb0
45130,121.447,31.318,wtw65t7084qd
45131,121.582,31.291,wtw6n8m73cnj
45132,121.463,31.294,wtw65bysv03j
45133,121.506,31.282,wtw3uytyz52q
45134,121.352,31.22,wtw397mvdtcd
45135,121.511,31.281,wtw3vn995909
45136,121.295,31.204,wtw380s26r5q
45137,121.443,31.136,wtw35s0h7504
45138,121.486,31.239,wtw3sqzkkgxj
45139,121.49,31.286,wtw3ux6q4jjg
45140,121.45,31.23,wtw3etjpyjgw
45141,121.492,31.336,wtw6k8ec2vc1
45142,121.423,31.273,wtw3gj1d2vxp
45143,121.465,31.213,wtw3s40hgsut
45144,121.524,31.272,wtw3vkghd7q4
45145,121.458,31.26,wtw3gfen8w2g
45146,121.367,31.255,wtw3ccbc8463
45147,121.472,31.27,wtw3uht0yy2p
45148,121.413,31.142,wtw34v4prcw6
45149,121.469,31.292,wtw6h0e10ge4
45150,121.446,31.286,wtw3gx6q0vj5
45151,121.481,31.247,wtw3u27fbqyz
45152,121.356,31.208,wtw3990xzbb5
45153,121.352,31.127,wtw316mzft3e
45154,121.406,31.294,wtw648vhub6v
45155,121.459,31.234,wtw3evgxpzde
45156,121.424,31.203,wtw3e0668kb9
45157,121.485,31.303,wtw6h6w9jwjs
45158,121.487,31.25,wtw3u8bhkq0z
45159,121.432,31.154,wtw35r2j4wtb
45160,121.484,31.319,wtw6hmmyqkgb
45161,121.423,31.273,wtw3gj1d2vxp
45162,121.66,31.277,wtw9bmy1errh
45163,121.472,31.209,wtw3s1mjwg20
45164,121.3,31.276,wtw3bjxgyugx
45165,121.508,31.308,wtw6hgrqmd5w
45166,121.468,31.263,wtw3u5621t97
45167,121.415,31.219,wtw3dg5xye3u
45168,121.428,31.194,wtw37ntnjrp6
45169,121.463,31.25,wtw3gbysmn1p
45170,121.542,31.275,wtw3vv2njfec
45171,121.362,31.131,wtw31ejp5x40
45172,121.448,31.314,wtw65se9r88m
45173,121.543,31.274,wtw3vv2bm0js
45174,121.346,31.297,wtw6133qnxxt
45175,121.529,31.239,wtw3tqysqgwm
45176,121.399,31.205,wtw3d88n39x7
45177,121.532,31.323,wtw6jw0vsy7m
45178,121.534,31.266,wtw3vef3ekyd
45179,121.506,31.285,wtw3uzmbr48q
45180,121.403,31.261,wtw3fdfuwbvb
45181,121.378,31.216,wtw3d48y2kht
45182,121.462,31.257,wtw3gfjvjxpe
45183,121.532,31.331,wtw6jx8ukceq
45184,121.392,31.107,wtw2fqfgqt5f
45185,121.489,31.226,wtw3ss98duk1
45186,121.391,31.253,wtw3f36jzm6n
45187,121.442,31.297,wtw653rq5xwm
45188,121.437,31.205,wtw3e2ewr1w5
45189,121.475,31.221,wtw3s5x7s8jp
45190,121.507,31.254,wtw3ucwewrcu
45191,121.353,31.164,wtw333nx3yem
45192,121.486,31.296,wtw6h3r2kvpp
45193,121.53,31.263,wtw3v7r2nm85
45194,121.413,31.271,wtw3fudnzbyk
45195,121.528,31.166,wtw3m3tgpekx
45196,121.611,31.3,wtw6p3frtwvu
45197,121.367,31.238,wtw39y8y8162
45198,121.403,31.13,wtw34e4cqutg
45199,121.363,31.254,wtw3c9tgdzgu
45200,121.507,31.329,wtw6hzq8wkcu
45201,121.602,31.333,wtw6ppgzgyx1
45202,121.531,31.323,wtw6jw0jtw3t
45203,121.528,31.301,wtw6j6jvx9k9
45204,121.531,31.314,wtw6js81m89t
45205,121.399,31.201,wtw36xbncxzq
45206,121.429,31.246,wtw3g0jvhu8f
45207,121.433,31.202,wtw3e20ucfre
45208,121.467,31.268,wtw3uh1t61xv
45209,121.532,31.296,wtw6j92bkv5r
45210,121.616,31.191,wtw3rqnhdpy6
45211,121.419,31.195,wtw36yys5c2r
45212,121.448,31.161,wtw378etzx2m
45213,121.422,31.243,wtw3ep8g9tm6
45214,121.405,31.204,wtw3d8s2mx1q
45215,121.441,31.297,wtw653qwhrsv
45216,121.444,31.207,wtw3e90cfq3y
45217,121.518,31.264,wtw3v5qwn8h0
45218,121.514,31.297,wtw6j17y1rtt
45219,121.371,31.231,wtw39v7tv235
45220,121.48,31.227,wtw3sken3ntq
45221,121.325,31.29,wtw60b4jmqub
45222,121.559,31.277,wtw3yju99zru
45223,121.393,31.274,wtw3fm78mbjk
45224,121.373,31.322,wtw61vvpggur
45225,121.499,31.249,wtw3ub8yegu9
45226,121.514,31.277,wtw3vjgc9rms
45227,121.445,31.279,wtw3gw1t3s5q
45228,121.508,31.312,wtw6hupmtege
45229,121.455,31.228,wtw3eubu695g
45230,121.438,31.206,wtw3e2uknkpb
45231,121.394,31.165,wtw363kmm1p4
45232,121.551,31.29,wtw6jbntrwfb
45233,121.319,31.137,wtw30smf1t7p
45234,121.559,31.277,wtw3yju99zru
45235,121.433,31.209,wtw3e32v9gr8
45236,121.447,31.299,wtw659g1bhqx
45237,121.509,31.316,wtw6jhbhuvt2
45238,121.488,31.239,wtw3swbu7edt
45239,121.448,31.307,wtw65e78rxb3
45240,121.517,31.303,wtw6j4tcpq4s
45241,121.482,31.246,wtw3u2hmpu8d
45242,121.391,31.269,wtw3fk65pk44
45243,121.437,31.279,wtw3gq5trhnn
45244,121.483,31.232,wtw3smt5x4f2
45245,121.486,31.3,wtw6h3zrsyzh
45246,121.486,31.302,wtw6h6r7kgxp
45247,121.531,31.304,wtw6jd8pj899
45248,121.434,31.211,wtw3e3c93215
45249,121.451,31.199,wtw37xtgm7jk
45250,121.448,31.288,wtw3gxg9z9bm
45251,121.442,31.33,wtw65rrq7xq3
45252,121.539,31.263,wtw3vembpvwg
45253,121.438,31.339,wtw673h6ympb
45255,121.44,31.277,wtw3gmvctp7h
45256,121.522,31.252,wtw3v3385g4c
45257,121.405,31.294,wtw648ukv83m
45258,121.447,31.223,wtw3eegp0jn9
45259,121.466,31.266,wtw3u5bcduy4
45260,121.407,31.169,wtw36djus4sx
45261,121.485,31.238,wtw3sqwwt9m8
45262,121.463,31.157,wtw35zywtjc0
45263,121.418,31.24,wtw3dzjfhqnf
45264,121.506,31.281,wtw3uytcp103
45265,121.437,31.279,wtw3gq5trhnn
45266,121.506,31.302,wtw6hfmgr58r
45267,121.52,31.315,wtw6jk8pj5p7
45268,121.443,31.219,wtw3ee0pg52h
45269,121.489,31.245,wtw3sxcx6fhh
45270,121.505,31.343,wtw6kcv4pwwt
45271,121.445,31.224,wtw3es1scx7r
45272,121.386,31.236,wtw3dnqdfu3v
45273,121.449,31.221,wtw3ees7wb4p
45274,121.506,31.321,wtw6hvvfp186
45275,121.441,31.282,wtw3gqwwu7ky
45276,121.559,31.156,wtw3npu8cgrg
45277,121.491,31.331,wtw6hxeh33xw
45278,121.489,31.264,wtw3ue3w4bh0
45279,121.278,31.211,wtw1x9zcq0p5
45280,121.441,31.153,wtw35rnxkkhg
45281,121.362,31.254,wtw3c9t5exfh
45282,121.425,31.203,wtw3e06fxsf3
45283,121.36,31.218,wtw39e5dhbyz
45284,121.475,31.322,wtw6hjzruevp
45285,121.454,31.231,wtw3ev2jg267
45286,121.501,31.349,wtw6kffm4t0j
45287,121.313,31.201,wtw32xcqvzcn
45288,121.407,31.168,wtw369vyu0kd
45289,121.507,31.308,wtw6hgqwq61y
45290,121.504,31.284,wtw3uzhd82m1
45291,121.363,31.124,wtw319vy6y5g
45292,121.535,31.287,wtw3vxe5fz82
45293,121.482,31.232,wtw3sms7xfb8
45294,121.367,31.238,wtw39y8y8162
45295,121.393,31.171,wtw366e8jzt3
45296,121.481,31.246,wtw3u25v0kwf
45297,121.433,31.126,wtw3562f1fzw
45298,121.38,31.176,wtw3656jqgxg
45299,121.492,31.299,wtw6h9gcbu3p
45300,121.39,31.269,wtw3fk3e0h06
45302,121.471,31.218,wtw3s5h6p2yr
45303,121.446,31.319,wtw65t6q2uv0
45304,121.432,31.151,wtw35qb5dxmc
45305,121.52,31.205,wtw3t28nm1x7
45307,121.531,31.257,wtw3vd0jjx1e
45308,121.454,31.228,wtw3eubh7347
45309,121.451,31.235,wtw3ewjvj6j2
45310,121.514,31.303,wtw6j4ec1qjs
45311,121.511,31.26,wtw3v49wew2e
45312,121.534,31.331,wtw6jxdk73ww
45313,121.496,31.27,wtw3usw8vyrz
45314,121.491,31.304,wtw6hdep12x9
45315,121.437,31.293,wtw652ewznn0
45316,121.507,31.232,wtw3svwew6cb
45317,121.453,31.132,wtw35ermh12t
45318,121.549,31.307,wtw6jgm22zz3
45319,121.439,31.185,wtw37mj1vc3e
45320,121.504,31.32,wtw6hvss0rjj
45321,121.514,31.302,wtw6j47g37tx
45322,121.432,31.195,wtw37qbh49mz
45323,121.428,31.403,wtw6ehtptrrr
45324,121.412,31.213,wtw3df1sbsuv
45325,121.407,31.25,wtw3f8vuknhx
45326,121.488,31.295,wtw6h90fedfd
45327,121.54,31.306,wtw6jendxm2s
45328,121.521,31.298,wtw6j38uhd14
45329,121.407,31.158,wtw368jus0ht
45330,121.534,31.237,wtw3twd2eqye
45331,121.409,31.164,wtw369pr6wxv
45332,121.442,31.223,wtw3e7zr5tn3
45333,121.46,31.2,wtw37zu3pjs1
45334,121.45,31.26,wtw3gdtnwn7e
45335,121.455,31.299,wtw65cbcfs7z
45336,121.535,31.27,wtw3vse0fy2r
45337,121.427,31.166,wtw371s7n5mx
45338,121.391,31.233,wtw3dmf1rm4n
45340,121.487,31.296,wtw6h920km0z
45341,121.316,31.207,wtw38959gwqn
45342,121.44,31.244,wtw3ervcmpep
45343,121.502,31.221,wtw3sge59b1x
45344,121.332,31.238,wtw38yxq8928
45345,121.47,31.304,wtw6h4ez00sc
45346,121.483,31.287,wtw3urt5zpd2
45347,121.394,31.148,wtw34qk6m0p1
45348,121.357,31.242,wtw39x3mz4cv
45349,121.483,31.32,wtw6hmthpp4m
45350,121.348,31.282,wtw3cqdyv76y
45351,121.477,31.207,wtw3s30cgq2q
45352,121.447,31.305,wtw65dghb4yw
45353,121.477,31.27,wtw3uk8bgq2r
45354,121.407,31.168,wtw369vyu0kd
45355,121.538,31.264,wtw3vemq08j2
45356,121.443,31.207,wtw3e901gn2n
45357,121.499,31.272,wtw3uubuegkd
45358,121.464,31.292,wtw65bx3h7df
45359,121.559,31.228,wtw3whus3cpg
45360,121.488,31.311,wtw6hebzg96w
45361,121.457,31.214,wtw3ef669pr6
45362,121.485,31.202,wtw3s2nsvdme
45363,121.431,31.327,wtw65nzm52h6
45364,121.446,31.175,wtw37e4r8cjn
45365,121.499,31.28,wtw3uy2g5yss
45366,121.448,31.198,wtw37x7tx88r
45367,121.443,31.184,wtw37sb5gnbj
45368,121.438,31.279,wtw3gqhmqkpy
45369,121.507,31.313,wtw6huqeqq3b
45370,121.517,31.287,wtw3vptgzrd8
45371,121.483,31.29,wtw6h2jjrnf2
45372,121.349,31.281,wtw3cqe9h9h9
45373,121.49,31.248,wtw3u8d2f1mu
45374,121.478,31.269,wtw3uk3e4s44
45375,121.434,31.167,wtw373c8cmch
45376,121.493,31.288,wtw3uxu9b1fv
45377,121.445,31.288,wtw3gxc9c9gm
45378,121.426,31.223,wtw3e5gxnvh1
45379,121.499,31.344,wtw6kf0b5chd
45380,121.437,31.183,wtw37kewphw0
45381,121.441,31.33,wtw65rqwkrkc
45382,121.409,31.172,wtw36dxq49zy
45383,121.441,31.297,wtw653qwhrsv
45384,121.483,31.278,wtw3umvpx1f3
45385,121.489,31.294,wtw6h8csfbkj
45386,121.355,31.132,wtw31e2j03qt
45387,121.416,31.187,wtw36vkmmy5m
45388,121.403,31.13,wtw34e4cqutg
45389,121.483,31.32,wtw6hmthpp4m
45390,121.452,31.234,wtw3etyxhxx5
45391,121.455,31.201,wtw37zbyfxgy
45392,121.329,31.135,wtw30gvnd8et
45393,121.499,31.249,wtw3ub8yegu9
45395,121.484,31.32,wtw6hmtunr5v
45396,121.452,31.258,wtw3gdqeh9x0
45397,121.38,31.222,wtw3d5f1qfxu
45398,121.509,31.303,wtw6j481hyjk
45399,121.583,31.193,wtw3qww03hxs
45400,121.411,31.297,wtw64c2y1rej
45401,121.482,31.202,wtw3s2hkzf2e
45402,121.438,31.166,wtw373s7n7rz
45403,121.489,31.294,wtw6h8csfbkj
45404,121.49,31.232,wtw3std7d4vb
45405,121.484,31.32,wtw6hmtunr5v
45406,121.507,31.265,wtw3ugwey63v
45407,121.45,31.176,wtw37emjq5ee
45408,121.539,31.276,wtw3vttgzuyz
45409,121.416,31.238,wtw3dysqtc72
45410,121.532,31.323,wtw6jw0vsy7m
45411,121.426,31.163,wtw37159wuhp
45412,121.513,31.274,wtw3vj70605u
45413,121.466,31.286,wtw3up2y4vn5
45414,121.439,31.297,wtw653mnjz9t
45415,121.354,31.176,wtw337rm35sg
45416,121.408,31.177,wtw36ewe5qn1
45417,121.441,31.153,wtw35rnxkkhg
45418,121.454,31.231,wtw3ev2jg267
45419,121.397,31.247,wtw3f2qdgnup
45420,121.476,31.178,wtw3k7b15bqw
45421,121.447,31.213,wtw3ed5hbhyt
45422,121.346,31.138,wtw31k3ryxzt
45423,121.363,31.247,wtw3c8mffygz
45424,121.479,31.307,wtw6h7623zg9
45425,121.404,31.29,wtw6485tqnz8
45426,121.495,31.264,wtw3uemyn8n0
45427,121.488,31.266,wtw3uebcesfd
45428,121.49,31.29,wtw6h84m6nvb
45429,121.405,31.179,wtw36euqvdc7
45430,121.511,31.277,wtw3vjc9ex2s
45431,121.433,31.355,wtw67k0b1gxs
45432,121.512,31.261,wtw3v4fkdbf0
45433,121.315,31.195,wtw32wfuh3kr
45434,121.508,31.312,wtw6hupmtege
45435,121.404,31.211,wtw3d9g9q0pe
45436,121.457,31.278,wtw3gvfr91z3
45437,121.443,31.28,wtw3gw255n8h
45438,121.294,31.268,wtw3bh5t719t
45439,121.408,31.315,wtw64swx57n5
45440,121.425,31.179,wtw375fyzdf7
45441,121.485,31.334,wtw6k2ntv8vw
45442,121.326,31.27,wtw3budbuwqx
45443,121.407,31.251,wtw3f9jfk0ss
45444,121.485,31.305,wtw6h6ysvdvw
45445,121.455,31.199,wtw37z8g6e5u
45446,121.487,31.298,wtw6h98hh60f
45447,121.373,31.267,wtw3cgvp7zk2
45448,121.441,31.33,wtw65rqwkrkc
45449,121.493,31.28,wtw3uwke0ndu
45450,121.403,31.17,wtw36d6fqvju
45451,121.49,31.331,wtw6hxdk61ty
45452,121.484,31.294,wtw6h2vuy27v
45453,121.392,31.199,wtw36rdgqe5u
45454,121.49,31.248,wtw3u8d2f1mu
45455,121.48,31.266,wtw3u7g19hv6
45456,121.391,31.14,wtw34kf5xkdp
45457,121.428,31.242,wtw3epmjv6zm
45459,121.39,31.269,wtw3fk3e0h06
45460,121.44,31.282,wtw3gqtyv57n
45461,121.423,31.242,wtw3ep3tbfzj
45462,121.485,31.334,wtw6k2ntv8vw
45463,121.372,31.216,wtw39fsqks4t
45464,121.432,31.339,wtw67304ftjb
45465,121.447,31.175,wtw37e5p81nw
45466,121.432,31.122,wtw35384f9mc
45467,121.551,31.208,wtw3tcnxz8fg
45468,121.451,31.158,wtw378jut2jm
45469,121.511,31.277,wtw3vjc9ex2s
45470,121.353,31.242,wtw39rqtcfgm
45471,121.531,31.323,wtw6jw0jtw3t
45472,121.354,31.226,wtw39kx29hkc
45473,121.447,31.298,wtw659eh04nd
45474,121.51,31.308,wtw6j52yk4ny
45475,121.508,31.307,wtw6hgr2mxg9
45476,121.432,31.303,wtw656814wju
45477,121.459,31.16,wtw37be8pv48
45478,121.539,31.188,wtw3mttgrbwf
45479,121.44,31.331,wtw65rtum1en
45480,121.439,31.297,wtw653mnjz9t
45481,121.377,31.27,wtw3fh80cn6z
45482,121.475,31.286,wtw3uprqhtj5
45483,121.548,31.227,wtw3tusw3wty
45484,121.539,31.265,wtw3vetgzfqv
45485,121.443,31.326,wtw65w8p5j8h
45486,121.504,31.34,wtw6kck88rmn
45487,121.493,31.185,wtw3kth9b16g
45488,121.474,31.219,wtw3s5nxv77k
45489,121.399,31.205,wtw3d88n39x7
45490,121.451,31.205,wtw3e8tym3t7
45491,121.458,31.287,wtw3gze5bx8b
45492,121.347,31.182,wtw33kd0q417
45493,121.382,31.27,wtw3fhe8vw7p
45494,121.501,31.286,wtw3uz6q4t05
45495,121.441,31.297,wtw653qwhrsv
45496,121.476,31.239,wtw3sqbh7gwt
45497,121.448,31.198,wtw37x7tx88r
45498,121.477,31.246,wtw3u20v5k86
45499,121.476,31.178,wtw3k7b15bqw
45500,121.412,31.142,wtw34v1x29sf
45501,121.495,31.261,wtw3udvuw8y0
45502,121.438,31.191,wtw37qhkwrzf
