ID,BID,UID,ST,SX,SY,ET,EX,EY,EC,DU,DS
7139,132086,12839,2020/8/22 7:38,121.461,31.257,2020/8/22 7:43,121.459,31.25,0,5,799.15461
7140,108444,1965,2020/8/22 7:39,121.49,31.288,2020/8/22 7:54,121.478,31.27,5,15,2299.724126
7141,266152,12689,2020/8/22 7:40,121.543,31.285,2020/8/22 7:46,121.535,31.287,0,6,793.364317
7142,135317,5042,2020/8/22 7:41,121.511,31.308,2020/8/22 7:54,121.52,31.315,2,13,1156.009223
7143,93110,1612,2020/8/22 7:42,121.436,31.322,2020/8/22 7:50,121.447,31.32,0,8,1070.236344
7144,136027,2556,2020/8/22 7:45,121.485,31.296,2020/8/22 7:51,121.483,31.289,2,6,799.140516
7145,259546,14971,2020/8/22 7:46,121.526,31.266,2020/8/22 8:04,121.506,31.276,4,18,2203.870575
7146,7493,10922,2020/8/22 7:48,121.588,31.312,2020/8/22 7:57,121.58,31.321,2,9,1255.242536
7147,283973,7729,2020/8/22 7:49,121.349,31.23,2020/8/22 7:52,121.35,31.226,0,3,453.612292
7148,651,8096,2020/8/22 7:51,121.394,31.103,2020/8/22 11:58,121.407,31.117,3,247,1986.765979
7149,116566,12040,2020/8/22 7:52,121.447,31.224,2020/8/22 7:55,121.448,31.227,5,3,345.997313
7150,93801,8639,2020/8/22 7:54,121.383,31.13,2020/8/22 8:00,121.381,31.136,5,6,692.036487
7151,134522,3796,2020/8/22 7:55,121.525,31.22,2020/8/22 8:10,121.514,31.232,3,15,1693.697107
7152,142262,3624,2020/8/22 7:56,121.447,31.298,2020/8/22 8:04,121.443,31.296,2,8,440.684253
7153,65853,4968,2020/8/22 7:58,121.389,31.174,2020/8/22 8:06,121.396,31.163,2,8,1390.241839
7154,2486,13893,2020/8/22 7:59,121.408,31.203,2020/8/22 8:03,121.402,31.206,7,4,661.50552
7155,64505,9333,2020/8/22 8:00,121.518,31.315,2020/8/22 8:13,121.508,31.312,3,13,1008.345297
7156,134090,11789,2020/8/22 8:02,121.45,31.157,2020/8/22 8:08,121.459,31.16,0,6,920.321895
7157,3116,14956,2020/8/22 8:03,121.491,31.29,2020/8/22 8:13,121.49,31.276,7,10,1555.158664
7158,238180,4333,2020/8/22 8:05,121.438,31.326,2020/8/22 8:30,121.442,31.295,2,25,3458.146567
7159,203094,1454,2020/8/22 8:06,121.523,31.308,2020/8/22 8:16,121.511,31.307,3,10,1147.725156
7160,11776,12536,2020/8/22 8:07,121.458,31.259,2020/8/22 8:11,121.452,31.258,0,4,582.130181
7161,256762,1413,2020/8/22 8:08,121.408,31.315,2020/8/22 8:18,121.405,31.335,5,10,2235.80931
7162,170527,10134,2020/8/22 8:09,121.454,31.109,2020/8/22 8:14,121.457,31.119,0,5,1145.050811
7163,7778,14536,2020/8/22 8:11,121.49,31.311,2020/8/22 8:18,121.485,31.306,5,7,730.6741
7164,72683,9467,2020/8/22 8:11,121.419,31.267,2020/8/22 9:40,121.53,31.251,5,89,10720.01371
7165,38093,709,2020/8/22 8:13,121.535,31.328,2020/8/22 8:18,121.531,31.323,0,5,672.513696
7166,85947,13645,2020/8/22 8:14,121.405,31.219,2020/8/22 8:28,121.427,31.218,5,14,2099.217764
7167,130760,1670,2020/8/22 8:15,121.339,31.292,2020/8/22 8:42,121.371,31.272,0,27,3768.567433
7168,26740,6475,2020/8/22 8:16,121.504,31.307,2020/8/22 8:29,121.514,31.303,7,13,1050.226218
7169,81548,15391,2020/8/22 8:18,121.43,31.22,2020/8/22 8:26,121.424,31.213,5,8,963.961618
7170,110262,16042,2020/8/22 8:19,121.451,31.293,2020/8/22 8:27,121.454,31.298,0,8,623.627371
7171,26179,10155,2020/8/22 8:19,121.416,31.244,2020/8/22 8:40,121.444,31.225,7,21,3399.057047
7172,235029,12113,2020/8/22 8:20,121.465,31.313,2020/8/22 8:28,121.456,31.308,4,8,1020.458351
7173,198921,9705,2020/8/22 8:22,121.532,31.28,2020/8/22 8:38,121.546,31.276,0,16,1404.997795
7174,32397,171,2020/8/22 8:23,121.458,31.215,2020/8/22 8:26,121.463,31.214,3,3,489.179513
7175,167932,9201,2020/8/22 8:24,121.353,31.243,2020/8/22 8:29,121.357,31.249,5,5,766.637619
7176,13460,12627,2020/8/22 8:25,121.471,31.21,2020/8/22 8:35,121.453,31.201,5,10,1984.501035
7177,45142,2191,2020/8/22 8:26,121.401,31.276,2020/8/22 8:37,121.391,31.269,7,11,1228.522173
7178,400,14531,2020/8/22 8:28,121.418,31.167,2020/8/22 8:36,121.413,31.185,0,8,2051.834704
7179,292601,2632,2020/8/22 8:29,121.459,31.16,2020/8/22 8:37,121.451,31.159,7,8,770.775345
7180,156062,6875,2020/8/22 8:31,121.486,31.251,2020/8/22 8:36,121.484,31.257,0,5,691.981714
7181,223329,8446,2020/8/22 8:32,121.326,31.246,2020/8/22 8:47,121.309,31.244,1,15,1634.518273
7182,141142,2297,2020/8/22 8:34,121.489,31.201,2020/8/22 8:38,121.483,31.196,0,4,796.439172
7183,156420,6945,2020/8/22 8:35,121.535,31.211,2020/8/22 8:52,121.536,31.225,0,17,1555.146977
7184,242127,14002,2020/8/22 8:36,121.413,31.303,2020/8/22 8:55,121.441,31.297,0,19,2747.466176
7185,265481,14069,2020/8/22 8:37,121.473,31.219,2020/8/22 8:44,121.475,31.227,5,7,907.226016
7186,183662,5345,2020/8/22 8:39,121.448,31.31,2020/8/22 9:01,121.446,31.283,1,22,2999.663262
7187,19510,15970,2020/8/22 8:40,121.449,31.187,2020/8/22 9:14,121.451,31.228,5,34,4549.788338
7188,256467,14199,2020/8/22 8:42,121.429,31.244,2020/8/22 8:49,121.431,31.237,0,7,799.159306
7189,293055,4234,2020/8/22 8:44,121.474,31.32,2020/8/22 8:49,121.473,31.315,3,5,562.4871
7190,241581,4249,2020/8/22 8:46,121.476,31.19,2020/8/22 8:55,121.482,31.202,4,9,1448.162248
7191,168896,2920,2020/8/22 8:47,121.481,31.29,2020/8/22 8:57,121.486,31.273,4,10,1944.066172
7192,101886,3794,2020/8/22 8:49,121.398,31.294,2020/8/22 8:53,121.4,31.289,0,4,586.165925
7193,290713,651,2020/8/22 8:50,121.322,31.298,2020/8/22 8:56,121.319,31.306,0,6,931.844956
7194,21137,11914,2020/8/22 8:52,121.468,31.204,2020/8/22 8:59,121.476,31.207,5,7,831.790271
7195,116856,10878,2020/8/22 8:54,121.334,31.24,2020/8/22 8:59,121.328,31.239,5,5,582.242464
7196,292949,11547,2020/8/22 8:55,121.483,31.289,2020/8/22 9:03,121.493,31.293,7,8,1050.353385
7197,288583,6536,2020/8/22 8:57,121.579,31.279,2020/8/22 9:00,121.578,31.282,3,3,345.984851
7198,49258,10063,2020/8/22 8:58,121.526,31.256,2020/8/22 9:02,121.524,31.263,4,4,799.152442
7199,45736,5163,2020/8/22 9:02,121.506,31.321,2020/8/22 9:06,121.513,31.323,3,4,702.205573
7200,190351,1846,2020/8/22 9:04,121.469,31.205,2020/8/22 9:06,121.471,31.201,0,2,482.715652
7201,231417,1983,2020/8/22 9:08,121.536,31.304,2020/8/22 9:24,121.513,31.3,5,16,2234.107523
7202,121248,14306,2020/8/22 9:09,121.356,31.22,2020/8/22 9:20,121.353,31.231,2,11,1252.654477
7203,79256,1478,2020/8/22 9:11,121.533,31.295,2020/8/22 9:17,121.54,31.303,2,6,1109.458849
7204,89923,5718,2020/8/22 9:13,121.468,31.264,2020/8/22 9:19,121.467,31.27,7,6,672.026939
7205,251776,1807,2020/8/22 9:15,121.499,31.257,2020/8/22 10:16,121.457,31.264,1,61,4074.82848
7206,128621,1929,2020/8/22 9:17,121.426,31.25,2020/8/22 9:24,121.429,31.246,5,7,527.59025
7207,223238,3962,2020/8/22 9:19,121.49,31.304,2020/8/22 9:31,121.48,31.298,5,12,1161.428089
7208,81081,7873,2020/8/22 9:20,121.505,31.325,2020/8/22 9:33,121.511,31.307,3,13,2075.860799
7209,174558,4075,2020/8/22 9:24,121.392,31.232,2020/8/22 9:50,121.406,31.197,5,26,4103.469178
7210,226361,14336,2020/8/22 9:25,121.45,31.21,2020/8/22 9:32,121.453,31.206,7,7,527.653147
7211,10499,2971,2020/8/22 9:28,121.488,31.261,2020/8/22 9:34,121.491,31.255,2,6,724.01336
7212,97062,14629,2020/8/22 9:32,121.435,31.153,2020/8/22 9:35,121.44,31.154,2,3,489.476927
7213,170527,11943,2020/8/22 9:33,121.459,31.186,2020/8/22 9:44,121.444,31.182,5,11,1497.006584
7214,62935,9953,2020/8/22 9:36,121.375,31.192,2020/8/22 10:02,121.399,31.206,0,26,2764.283013
7215,79199,13299,2020/8/22 9:40,121.474,31.297,2020/8/22 10:15,121.481,31.315,5,35,2104.060116
7216,98416,4759,2020/8/22 9:44,121.401,31.234,2020/8/22 9:56,121.41,31.229,0,12,1021.054334
7217,212556,15634,2020/8/22 9:47,121.472,31.192,2020/8/22 10:03,121.457,31.185,5,16,1626.805636
7218,228072,2583,2020/8/22 9:51,121.441,31.135,2020/8/22 9:57,121.448,31.137,5,6,703.44309
7219,181817,11443,2020/8/22 9:54,121.442,31.3,2020/8/22 9:58,121.44,31.296,3,4,482.646398
7220,271296,5998,2020/8/22 9:55,121.498,31.224,2020/8/22 10:17,121.479,31.21,4,22,2384.777421
7221,227600,2633,2020/8/22 9:58,121.328,31.222,2020/8/22 10:12,121.34,31.228,7,14,1322.798864
7222,199416,14432,2020/8/22 10:01,121.493,31.174,2020/8/22 10:14,121.492,31.184,1,13,1112.815832
7223,227041,8739,2020/8/22 10:07,121.393,31.12,2020/8/22 10:11,121.389,31.113,4,4,864.819894
7224,64736,1824,2020/8/22 10:13,121.499,31.165,2020/8/22 10:24,121.511,31.172,5,11,1382.442903
7225,263950,14453,2020/8/22 10:15,121.474,31.202,2020/8/22 10:22,121.476,31.208,5,7,692.00391
7226,241773,6973,2020/8/22 10:19,121.508,31.316,2020/8/22 10:40,121.488,31.308,5,21,2100.325228
7227,169424,14617,2020/8/22 10:23,121.435,31.186,2020/8/22 10:30,121.443,31.184,3,7,794.141859
7228,291301,15984,2020/8/22 10:29,121.457,31.231,2020/8/22 10:54,121.437,31.25,1,25,2840.392397
7229,121158,7185,2020/8/22 10:36,121.381,31.263,2020/8/22 11:06,121.384,31.241,2,30,2455.904963
7230,21813,507,2020/8/22 10:40,121.487,31.211,2020/8/22 10:50,121.479,31.205,7,10,1011.80583
7231,279061,6720,2020/8/22 10:45,121.536,31.321,2020/8/22 10:56,121.532,31.314,2,11,864.486239
7232,136514,15966,2020/8/22 10:51,121.413,31.187,2020/8/22 11:00,121.412,31.196,0,9,1002.396554
7233,146797,5883,2020/8/22 10:54,121.366,31.202,2020/8/22 11:04,121.369,31.19,5,10,1360.85062
7234,252667,14839,2020/8/22 10:58,121.405,31.237,2020/8/22 11:04,121.414,31.236,4,6,864.548671
7235,258308,1559,2020/8/22 11:04,121.49,31.331,2020/8/22 11:11,121.48,31.333,0,7,977.210345
7236,60505,7667,2020/8/22 11:07,121.54,31.292,2020/8/22 11:35,121.508,31.303,5,28,3281.659769
7237,289217,9586,2020/8/22 11:12,121.49,31.289,2020/8/22 11:19,121.489,31.288,5,7,146.147656
7238,253513,11035,2020/8/22 11:17,121.417,31.238,2020/8/22 11:22,121.423,31.237,5,5,582.254279
7239,48605,8121,2020/8/22 11:19,121.437,31.263,2020/8/22 11:26,121.426,31.259,2,7,1137.677829
7240,59727,15696,2020/8/22 11:23,121.491,31.291,2020/8/22 11:30,121.493,31.285,5,7,691.966301
7241,262137,10514,2020/8/22 11:30,121.473,31.193,2020/8/22 11:36,121.472,31.198,0,6,562.497461
7242,41284,5214,2020/8/22 11:36,121.445,31.178,2020/8/22 11:40,121.443,31.184,3,4,692.014774
7243,34670,1638,2020/8/22 11:38,121.387,31.114,2020/8/22 11:43,121.392,31.12,0,5,818.534437
7244,125672,2486,2020/8/22 11:42,121.432,31.214,2020/8/22 11:57,121.429,31.226,3,15,1360.840312
7245,178626,12805,2020/8/22 11:45,121.422,31.274,2020/8/22 12:09,121.423,31.272,2,24,241.332318
7246,54647,11336,2020/8/22 11:48,121.385,31.214,2020/8/22 11:53,121.384,31.208,5,5,672.029163
7247,39131,3564,2020/8/22 11:53,121.507,31.24,2020/8/22 12:04,121.514,31.232,3,11,1109.718012
7248,109009,2839,2020/8/22 11:55,121.46,31.214,2020/8/22 12:24,121.479,31.212,5,29,1824.063837
7249,282464,8454,2020/8/22 11:58,121.539,31.29,2020/8/22 12:34,121.53,31.328,2,36,4299.469301
7250,146633,10631,2020/8/22 12:03,121.444,31.178,2020/8/22 12:10,121.448,31.181,5,7,505.988041
7251,22534,10556,2020/8/22 12:05,121.445,31.208,2020/8/22 12:08,121.449,31.21,7,3,440.988158
7252,244690,14745,2020/8/22 12:08,121.453,31.279,2020/8/22 12:19,121.444,31.288,3,11,1315.357776
7253,257565,13088,2020/8/22 12:10,121.455,31.197,2020/8/22 12:20,121.458,31.187,7,10,1145.005308
7254,216200,11455,2020/8/22 12:13,121.473,31.242,2020/8/22 12:54,121.492,31.285,5,41,5099.450088
7255,169418,14079,2020/8/22 12:16,121.437,31.191,2020/8/22 12:24,121.431,31.195,1,8,723.683414
7256,271861,15419,2020/8/22 12:21,121.507,31.263,2020/8/22 12:27,121.516,31.266,7,6,919.431969
7257,191188,14864,2020/8/22 12:23,121.554,31.285,2020/8/22 12:39,121.533,31.268,2,16,2748.057776
7258,293268,7554,2020/8/22 12:26,121.678,31.241,2020/8/22 12:35,121.664,31.239,2,9,1352.008015
7259,272351,4282,2020/8/22 12:28,121.367,31.237,2020/8/22 12:32,121.37,31.232,3,4,623.706888
7260,167893,4103,2020/8/22 12:33,121.514,31.293,2020/8/22 12:38,121.519,31.291,7,5,525.172152
7261,231385,3573,2020/8/22 12:36,121.431,31.151,2020/8/22 12:51,121.418,31.137,5,15,1986.496437
7262,10574,13079,2020/8/22 12:42,121.444,31.208,2020/8/22 12:52,121.443,31.216,5,10,892.089052
7263,118256,329,2020/8/22 12:47,121.442,31.223,2020/8/22 13:01,121.452,31.226,2,14,1009.18773
7264,300023,1083,2020/8/22 12:50,121.504,31.305,2020/8/22 13:30,121.522,31.328,5,40,3072.258831
7265,234562,2487,2020/8/22 12:57,121.467,31.197,2020/8/22 13:00,121.464,31.194,0,3,438.6218
7266,8670,14008,2020/8/22 13:01,121.392,31.153,2020/8/22 13:03,121.393,31.149,5,2,453.623312
7267,245829,10395,2020/8/22 13:05,121.391,31.268,2020/8/22 13:40,121.39,31.269,0,35,146.160486
7268,96859,4622,2020/8/22 13:09,121.442,31.261,2020/8/22 13:17,121.453,31.258,2,8,1099.224391
7269,270193,11366,2020/8/22 13:13,121.584,31.254,2020/8/22 13:16,121.581,31.256,5,3,361.695597
7270,295180,12559,2020/8/22 13:17,121.365,31.277,2020/8/22 14:04,121.385,31.315,7,47,4623.544174
7271,294888,2197,2020/8/22 13:22,121.459,31.235,2020/8/22 13:26,121.457,31.242,1,4,799.160028
7272,274563,11587,2020/8/22 13:24,121.441,31.133,2020/8/22 13:51,121.446,31.126,0,27,910.902649
7273,236868,6278,2020/8/22 13:28,121.483,31.291,2020/8/22 13:32,121.48,31.286,7,4,623.636501
7274,97306,14231,2020/8/22 13:30,121.463,31.231,2020/8/22 13:55,121.434,31.229,5,25,2771.837957
7275,206152,7651,2020/8/22 13:33,121.467,31.218,2020/8/22 13:42,121.466,31.21,4,9,892.089113
7276,15912,4571,2020/8/22 13:35,121.427,31.138,2020/8/22 13:46,121.421,31.124,3,11,1654.32672
7277,256742,11350,2020/8/22 13:38,121.378,31.244,2020/8/22 13:52,121.369,31.253,3,14,1315.559793
7278,30851,14555,2020/8/22 13:41,121.488,31.201,2020/8/22 13:51,121.472,31.197,3,10,1588.068424
7279,179388,7668,2020/8/22 13:44,121.418,31.254,2020/8/22 13:59,121.434,31.255,5,15,1528.022732
7280,189780,4504,2020/8/22 13:46,121.455,31.127,2020/8/22 14:13,121.462,31.12,7,27,1023.773309
7281,9607,7212,2020/8/22 13:50,121.369,31.351,2020/8/22 13:59,121.365,31.359,2,9,965.209566
7282,141636,1384,2020/8/22 13:55,121.489,31.235,2020/8/22 14:10,121.48,31.237,5,15,885.624618
7283,52184,714,2020/8/22 13:57,121.42,31.333,2020/8/22 14:02,121.418,31.336,0,5,383.234406
7284,222351,1962,2020/8/22 14:02,121.477,31.257,2020/8/22 14:08,121.469,31.253,0,6,881.658772
7285,104568,1062,2020/8/22 14:09,121.521,31.286,2020/8/22 14:37,121.54,31.271,0,28,2457.532021
7286,283724,2008,2020/8/22 14:13,121.372,31.244,2020/8/22 14:25,121.367,31.237,0,12,910.623061
7287,101749,4497,2020/8/22 14:16,121.416,31.174,2020/8/22 14:19,121.413,31.17,2,3,527.709709
7288,18689,5430,2020/8/22 14:21,121.464,31.233,2020/8/22 15:09,121.462,31.231,1,48,292.367772
7289,56603,12679,2020/8/22 14:26,121.562,31.164,2020/8/22 14:42,121.569,31.158,5,16,942.318208
7290,266828,14961,2020/8/22 14:27,121.482,31.203,2020/8/22 14:48,121.465,31.21,3,21,1796.372334
7291,171855,14983,2020/8/22 14:30,121.433,31.174,2020/8/22 14:36,121.422,31.171,5,6,1100.137845
7292,171146,8525,2020/8/22 14:32,121.437,31.196,2020/8/22 14:47,121.428,31.209,3,15,1677.248631
7293,113189,9505,2020/8/22 14:35,121.507,31.273,2020/8/22 14:51,121.527,31.284,5,16,2261.554669
7294,18475,5556,2020/8/22 14:41,121.455,31.153,2020/8/22 14:45,121.459,31.159,0,4,766.808968
7295,295841,14651,2020/8/22 14:46,121.348,31.235,2020/8/22 14:58,121.349,31.233,0,12,241.346534
7296,253450,323,2020/8/22 14:50,121.473,31.205,2020/8/22 15:13,121.502,31.22,5,23,3225.309019
7297,145685,973,2020/8/22 14:57,121.496,31.261,2020/8/22 15:05,121.488,31.262,5,8,769.965883
7298,290625,11861,2020/8/22 14:59,121.409,31.285,2020/8/22 15:07,121.42,31.284,7,8,1053.266995
7299,183257,2662,2020/8/22 15:02,121.547,31.288,2020/8/22 15:12,121.535,31.287,0,10,1147.965258
7300,25227,10622,2020/8/22 15:05,121.509,31.185,2020/8/22 15:23,121.514,31.172,0,18,1518.105823
7301,137905,14069,2020/8/22 15:08,121.473,31.207,2020/8/22 15:19,121.477,31.214,4,11,864.664026
7302,2662,3989,2020/8/22 15:12,121.476,31.223,2020/8/22 15:19,121.481,31.225,7,7,525.480654
7303,114561,1652,2020/8/22 15:15,121.503,31.256,2020/8/22 15:35,121.486,31.272,7,20,2401.759309
7304,190979,476,2020/8/22 15:18,121.455,31.207,2020/8/22 15:26,121.457,31.208,4,8,220.496666
7305,295540,13547,2020/8/22 15:22,121.506,31.28,2020/8/22 15:29,121.503,31.286,0,7,723.986012
7306,291333,9931,2020/8/22 15:26,121.585,31.212,2020/8/22 15:34,121.588,31.202,0,8,1144.996549
7307,263329,4004,2020/8/22 15:28,121.51,31.298,2020/8/22 15:57,121.482,31.3,0,29,2674.946458
7308,57265,14318,2020/8/22 15:33,121.464,31.245,2020/8/22 15:38,121.459,31.242,0,5,580.949095
7309,296165,12858,2020/8/22 15:36,121.477,31.221,2020/8/22 15:41,121.48,31.224,7,5,438.56992
7310,290205,2395,2020/8/22 15:40,121.493,31.293,2020/8/22 15:50,121.514,31.299,5,10,2107.136829
7311,115934,14321,2020/8/22 15:42,121.477,31.243,2020/8/22 15:48,121.486,31.246,0,6,919.600078
7312,127832,12431,2020/8/22 15:45,121.53,31.267,2020/8/22 15:55,121.54,31.259,0,10,1301.476982
7313,89166,9966,2020/8/22 15:47,121.465,31.243,2020/8/22 15:51,121.458,31.245,0,4,702.725313
7314,293763,11512,2020/8/22 15:49,121.474,31.222,2020/8/22 16:07,121.476,31.234,5,18,1344.056976
7315,159366,1166,2020/8/22 15:52,121.227,31.379,2020/8/22 15:58,121.228,31.376,0,6,345.96284
7316,113661,2546,2020/8/22 15:56,121.494,31.285,2020/8/22 16:01,121.489,31.282,5,5,580.785618
7317,109814,1537,2020/8/22 16:01,121.4,31.207,2020/8/22 16:12,121.402,31.214,5,11,799.170138
7318,105326,2857,2020/8/22 16:03,121.45,31.236,2020/8/22 16:15,121.459,31.23,5,12,1085.242404
7319,82479,14420,2020/8/22 16:09,121.532,31.331,2020/8/22 16:15,121.531,31.323,0,6,892.092522
7320,239657,9944,2020/8/22 16:13,121.462,31.173,2020/8/22 17:01,121.435,31.125,5,48,5911.912946
7321,183227,13118,2020/8/22 16:18,121.461,31.253,2020/8/22 16:23,121.458,31.25,0,5,438.514162
7322,144825,5160,2020/8/22 16:20,121.423,31.235,2020/8/22 16:37,121.418,31.237,7,17,525.426254
7323,8033,4115,2020/8/22 16:23,121.48,31.269,2020/8/22 16:41,121.483,31.253,2,18,1796.846778
7324,184099,9101,2020/8/22 16:25,121.47,31.19,2020/8/22 16:31,121.464,31.194,0,6,723.688124
7325,184781,11735,2020/8/22 16:28,121.378,31.233,2020/8/22 17:05,121.404,31.239,5,37,2564.751167
7326,138177,12525,2020/8/22 16:31,121.356,31.12,2020/8/22 16:45,121.362,31.131,0,14,1347.179197
7327,283425,6945,2020/8/22 16:33,121.537,31.225,2020/8/22 16:41,121.528,31.228,0,8,919.751298
7328,172126,12912,2020/8/22 16:36,121.508,31.312,2020/8/22 16:42,121.515,31.309,3,6,744.759366
7329,154132,2016,2020/8/22 16:40,121.504,31.287,2020/8/22 16:55,121.52,31.271,4,15,2338.46001
7330,177246,2304,2020/8/22 16:42,121.391,31.222,2020/8/22 16:58,121.402,31.24,5,16,2254.156747
7331,156236,10507,2020/8/22 16:44,121.533,31.268,2020/8/22 17:09,121.541,31.263,7,25,942.248249
7332,250509,5929,2020/8/22 16:48,121.434,31.213,2020/8/22 17:39,121.45,31.253,7,51,4689.594611
7333,181238,13736,2020/8/22 16:50,121.409,31.197,2020/8/22 16:56,121.408,31.19,4,6,781.940042
7334,265587,2988,2020/8/22 16:52,121.489,31.265,2020/8/22 17:01,121.498,31.26,4,9,1020.820612
7335,266983,3854,2020/8/22 16:54,121.404,31.164,2020/8/22 17:03,121.398,31.17,0,9,877.353054
7336,107702,13635,2020/8/22 16:56,121.477,31.3,2020/8/22 17:07,121.479,31.31,3,11,1124.976326
7337,287059,13753,2020/8/22 16:59,121.422,31.153,2020/8/22 17:48,121.431,31.136,0,49,2071.022321
7338,131307,14555,2020/8/22 17:01,121.472,31.197,2020/8/22 17:43,121.422,31.215,2,42,5165.976132
7339,267057,7779,2020/8/22 17:02,121.492,31.279,2020/8/22 17:08,121.482,31.28,3,6,958.678787
7340,121073,4489,2020/8/22 17:03,121.363,31.217,2020/8/22 18:05,121.368,31.218,5,62,489.164873
7341,61772,1401,2020/8/22 17:04,121.483,31.298,2020/8/22 17:24,121.451,31.293,0,20,3096.697903
7342,132726,14833,2020/8/22 17:05,121.403,31.218,2020/8/22 17:36,121.416,31.208,7,31,1662.491764
7343,51658,12193,2020/8/22 17:07,121.425,31.286,2020/8/22 17:44,121.411,31.272,6,37,2046.15251
7344,75608,8596,2020/8/22 17:08,121.558,31.281,2020/8/22 17:31,121.521,31.28,7,23,3525.016097
7345,58666,10667,2020/8/22 17:09,121.383,31.161,2020/8/22 17:16,121.385,31.166,0,7,586.238964
7346,44040,12214,2020/8/22 17:10,121.458,31.217,2020/8/22 18:02,121.425,31.14,4,52,9098.313257
7347,86110,3999,2020/8/22 17:11,121.421,31.244,2020/8/22 17:20,121.415,31.238,2,9,877.068708
7348,112973,195,2020/8/22 17:13,121.418,31.194,2020/8/22 17:28,121.403,31.209,5,15,2193.051362
7349,273614,7724,2020/8/22 17:15,121.433,31.142,2020/8/22 17:20,121.425,31.14,4,5,794.4799
7350,42418,3086,2020/8/22 17:16,121.426,31.188,2020/8/22 17:43,121.466,31.192,4,27,3838.28265
7351,39795,12972,2020/8/22 17:18,121.409,31.164,2020/8/22 17:24,121.407,31.158,2,6,692.023824
7352,224253,13733,2020/8/22 17:20,121.413,31.27,2020/8/22 17:29,121.423,31.273,7,9,1008.743109
7353,297010,2697,2020/8/22 17:21,121.32,31.24,2020/8/22 17:48,121.333,31.266,7,27,3137.414913
7354,38816,13544,2020/8/22 17:22,121.471,31.237,2020/8/22 17:34,121.486,31.236,3,12,1433.31097
7355,279172,1735,2020/8/22 17:25,121.413,31.266,2020/8/22 17:32,121.422,31.264,4,7,885.3712
7356,195035,11414,2020/8/22 17:25,121.316,31.22,2020/8/22 17:32,121.31,31.215,5,7,796.358248
7357,58018,13168,2020/8/22 17:28,121.357,31.225,2020/8/22 17:35,121.36,31.218,7,7,827.079573
7358,34416,4195,2020/8/22 17:30,121.445,31.181,2020/8/22 17:36,121.438,31.178,2,6,745.579982
7359,247524,10791,2020/8/22 17:33,121.489,31.293,2020/8/22 17:50,121.49,31.309,5,17,1776.547172
7360,51051,15624,2020/8/22 17:33,121.501,31.275,2020/8/22 18:14,121.52,31.291,0,41,2533.819914
7361,257056,3475,2020/8/22 17:34,121.363,31.243,2020/8/22 17:46,121.359,31.25,7,12,864.604253
7362,116660,3316,2020/8/22 17:35,121.469,31.257,2020/8/22 17:43,121.477,31.256,0,8,770.005618
7363,5970,10594,2020/8/22 17:36,121.436,31.168,2020/8/22 17:52,121.44,31.179,0,16,1277.820203
7364,234121,4840,2020/8/22 17:36,121.509,31.307,2020/8/22 17:48,121.514,31.303,7,12,650.586061
7365,168597,11618,2020/8/22 17:37,121.443,31.233,2020/8/22 19:03,121.453,31.33,5,86,10796.88106
7366,23781,15960,2020/8/22 17:38,121.513,31.303,2020/8/22 17:45,121.506,31.304,4,7,675.563731
7367,224833,8145,2020/8/22 17:40,121.386,31.166,2020/8/22 18:01,121.378,31.155,5,21,1438.471584
7368,77664,11179,2020/8/22 17:41,121.437,31.32,2020/8/22 18:18,121.447,31.324,5,37,1050.071736
7369,30747,5116,2020/8/22 17:42,121.366,31.237,2020/8/22 17:49,121.364,31.246,5,7,1015.888654
7370,185462,10190,2020/8/22 17:43,121.506,31.321,2020/8/22 17:52,121.497,31.316,5,9,1020.397931
