UID,ST,BID
7512,2020/8/28 13:45,7390
14992,2020/8/28 13:48,133940
2887,2020/8/28 13:49,288912
167,2020/8/28 13:50,82325
14737,2020/8/28 13:52,93476
216,2020/8/28 13:53,261495
15967,2020/8/28 13:54,60802
16378,2020/8/28 13:56,215304
1849,2020/8/28 13:57,67560
11253,2020/8/28 13:58,356959
16868,2020/8/28 14:00,344605
10021,2020/8/28 14:00,324708
1436,2020/8/28 14:01,284592
77,2020/8/28 14:03,357057
15024,2020/8/28 14:04,357058
17075,2020/8/28 14:06,318942
8268,2020/8/28 14:07,317096
12551,2020/8/28 14:09,330843
12190,2020/8/28 14:11,104393
16891,2020/8/28 14:12,354759
7118,2020/8/28 14:13,153350
13527,2020/8/28 14:15,278166
15714,2020/8/28 14:18,77045
14536,2020/8/28 14:20,325390
5057,2020/8/28 14:23,7541
4434,2020/8/28 14:24,352674
14996,2020/8/28 14:25,192407
7469,2020/8/28 14:27,113541
13586,2020/8/28 14:28,77956
6183,2020/8/28 14:30,357139
6269,2020/8/28 14:32,355364
11833,2020/8/28 14:34,113670
57,2020/8/28 14:34,147141
1510,2020/8/28 14:36,339969
9078,2020/8/28 14:37,324511
6615,2020/8/28 14:38,91666
13696,2020/8/28 14:42,357493
1372,2020/8/28 14:43,61449
17168,2020/8/28 14:44,100086
9021,2020/8/28 14:46,124439
9498,2020/8/28 14:47,27547
4610,2020/8/28 14:49,176173
14651,2020/8/28 14:50,302943
3151,2020/8/28 14:52,6436
13589,2020/8/28 14:53,221732
14883,2020/8/28 14:55,96553
8391,2020/8/28 14:56,206380
14635,2020/8/28 14:57,192632
11292,2020/8/28 14:58,351729
13273,2020/8/28 15:01,253703
12936,2020/8/28 15:02,232352
56,2020/8/28 15:03,101267
2697,2020/8/28 15:05,285409
9936,2020/8/28 15:08,119306
8846,2020/8/28 15:10,357802
10040,2020/8/28 15:12,285044
1972,2020/8/28 15:12,214604
42,2020/8/28 15:14,2333
10658,2020/8/28 15:17,680
1981,2020/8/28 15:19,161193
17075,2020/8/28 15:21,22560
13211,2020/8/28 15:23,113229
16616,2020/8/28 15:25,258374
7669,2020/8/28 15:26,26497
17369,2020/8/28 15:28,159078
11039,2020/8/28 15:29,149244
7854,2020/8/28 15:31,155332
7580,2020/8/28 15:33,244125
12489,2020/8/28 15:34,357156
17167,2020/8/28 15:36,195433
15110,2020/8/28 15:37,354016
3649,2020/8/28 15:39,358249
16898,2020/8/28 15:39,101904
11159,2020/8/28 15:41,12867
7311,2020/8/28 15:42,144307
16475,2020/8/28 15:42,54804
12507,2020/8/28 15:44,294735
10159,2020/8/28 15:46,265462
17597,2020/8/28 15:47,52101
2277,2020/8/28 15:48,6348
8509,2020/8/28 15:49,10476
12151,2020/8/28 15:51,224652
3996,2020/8/28 15:51,348082
2713,2020/8/28 15:53,33803
68,2020/8/28 15:55,326835
15377,2020/8/28 15:56,196284
3730,2020/8/28 15:57,264299
15673,2020/8/28 15:58,214133
9861,2020/8/28 16:00,269276
16005,2020/8/28 16:02,57078
13972,2020/8/28 16:03,120218
6333,2020/8/28 16:05,349478
9356,2020/8/28 16:05,304221
840,2020/8/28 16:07,22730
681,2020/8/28 16:08,358398
10652,2020/8/28 16:09,122218
4271,2020/8/28 16:11,81002
12741,2020/8/28 16:12,159622
12342,2020/8/28 16:14,354466
17169,2020/8/28 16:15,345557
14319,2020/8/28 16:17,92114
1444,2020/8/28 16:17,227723
4742,2020/8/28 16:19,303949
17092,2020/8/28 16:20,329667
1336,2020/8/28 16:21,24386
16629,2020/8/28 16:22,87919
8551,2020/8/28 16:24,77345
7837,2020/8/28 16:25,232220
11,2020/8/28 16:26,39103
1116,2020/8/28 16:27,297016
12085,2020/8/28 16:28,358941
4057,2020/8/28 16:30,158157
15458,2020/8/28 16:31,150811
12584,2020/8/28 16:32,358329
11716,2020/8/28 16:33,49503
8901,2020/8/28 16:34,343843
12861,2020/8/28 16:36,356766
9851,2020/8/28 16:37,9305
1752,2020/8/28 16:38,355377
6952,2020/8/28 16:39,148616
15013,2020/8/28 16:41,348596
3756,2020/8/28 16:41,160487
10526,2020/8/28 16:43,217387
11800,2020/8/28 16:45,245555
15041,2020/8/28 16:46,3413
17578,2020/8/28 16:47,88369
15009,2020/8/28 16:49,179668
11585,2020/8/28 16:51,195424
11947,2020/8/28 16:52,242051
10670,2020/8/28 16:53,235330
11276,2020/8/28 16:55,309645
8619,2020/8/28 16:56,87238
10083,2020/8/28 16:57,57559
343,2020/8/28 16:58,220727
7846,2020/8/28 16:59,243636
5367,2020/8/28 17:00,359381
14829,2020/8/28 17:01,216851
6523,2020/8/28 17:02,336138
6896,2020/8/28 17:02,149608
13372,2020/8/28 17:04,266800
7239,2020/8/28 17:05,201663
5736,2020/8/28 17:06,122585
1444,2020/8/28 17:07,187320
12793,2020/8/28 17:08,101775
1235,2020/8/28 17:09,116985
12528,2020/8/28 17:10,127485
7029,2020/8/28 17:11,355395
16757,2020/8/28 17:12,338773
12339,2020/8/28 17:13,199602
890,2020/8/28 17:13,69188
15312,2020/8/28 17:15,78816
15631,2020/8/28 17:17,81128
15475,2020/8/28 17:17,287465
13964,2020/8/28 17:19,260061
12196,2020/8/28 17:19,171635
13074,2020/8/28 17:20,25983
5639,2020/8/28 17:21,83878
6233,2020/8/28 17:22,219314
15334,2020/8/28 17:23,294864
9576,2020/8/28 17:25,275262
7149,2020/8/28 17:26,349849
13218,2020/8/28 17:27,42381
10414,2020/8/28 17:29,354412
14355,2020/8/28 17:30,283876
1326,2020/8/28 17:31,359858
5969,2020/8/28 17:32,85530
771,2020/8/28 17:33,335308
5021,2020/8/28 17:34,348989
3575,2020/8/28 17:35,235288
7974,2020/8/28 17:37,207837
2201,2020/8/28 17:38,273447
9561,2020/8/28 17:38,356334
13183,2020/8/28 17:40,326826
13442,2020/8/28 17:41,88589
252,2020/8/28 17:42,266733
6084,2020/8/28 17:44,180091
13449,2020/8/28 17:45,166294
1033,2020/8/28 17:46,330477
8489,2020/8/28 17:48,188931
1849,2020/8/28 17:48,60009
15708,2020/8/28 17:50,311716
16198,2020/8/28 17:50,54444
10248,2020/8/28 17:51,141375
14989,2020/8/28 17:52,52994
2157,2020/8/28 17:53,215612
9086,2020/8/28 17:54,211399
16522,2020/8/28 17:56,258250
6274,2020/8/28 17:57,318470
12030,2020/8/28 17:59,240092
3082,2020/8/28 18:00,157094
16742,2020/8/28 18:01,75379
4945,2020/8/28 18:02,358465
14306,2020/8/28 18:03,338620
5792,2020/8/28 18:05,354162
8081,2020/8/28 18:06,160876
9797,2020/8/28 18:08,360491
3167,2020/8/28 18:08,360344
11192,2020/8/28 18:10,180012
9449,2020/8/28 18:11,320889
5802,2020/8/28 18:12,353658
8689,2020/8/28 18:13,190404
9805,2020/8/28 18:13,95754
14893,2020/8/28 18:14,154695
4668,2020/8/28 18:16,79575
8489,2020/8/28 18:17,126157
2933,2020/8/28 18:19,72890
15733,2020/8/28 18:20,360758
14081,2020/8/28 18:21,261165
7542,2020/8/28 18:22,360515
16689,2020/8/28 18:23,110793
4111,2020/8/28 18:24,292950
16197,2020/8/28 18:25,267446
4124,2020/8/28 18:26,104508
6099,2020/8/28 18:27,52634
14885,2020/8/28 18:28,286814
16394,2020/8/28 18:29,318140
2793,2020/8/28 18:30,165200
16832,2020/8/28 18:32,65335
12084,2020/8/28 18:33,360348
5400,2020/8/28 18:33,359346
13000,2020/8/28 18:34,21732
9545,2020/8/28 18:34,208318
9289,2020/8/28 18:36,342757
6154,2020/8/28 18:37,269610
4485,2020/8/28 18:38,230318
15024,2020/8/28 18:39,100601
13322,2020/8/28 18:41,361051
2794,2020/8/28 18:42,208789
1269,2020/8/28 18:43,351533
7645,2020/8/28 18:44,270604
12817,2020/8/28 18:45,250381
11961,2020/8/28 18:47,288705
14769,2020/8/28 18:48,331487
10819,2020/8/28 18:49,52703
3736,2020/8/28 18:50,8542
11003,2020/8/28 18:51,205842
8429,2020/8/28 18:52,256087
16930,2020/8/28 18:53,85316
617,2020/8/28 18:54,89920
4330,2020/8/28 18:55,361068
7983,2020/8/28 18:56,250612
15472,2020/8/28 18:57,53954
7452,2020/8/28 18:58,338002
17339,2020/8/28 19:00,1605
7529,2020/8/28 19:02,360952
14760,2020/8/28 19:02,58194
7032,2020/8/28 19:03,70381
11822,2020/8/28 19:04,209037
3436,2020/8/28 19:05,280762
4404,2020/8/28 19:07,76531
15003,2020/8/28 19:07,16750
16108,2020/8/28 19:08,361397
16512,2020/8/28 19:09,354437
13713,2020/8/28 19:10,349773
16851,2020/8/28 19:11,349412
15737,2020/8/28 19:12,242773
8793,2020/8/28 19:13,299091
10460,2020/8/28 19:14,353166
12990,2020/8/28 19:16,145932
15720,2020/8/28 19:17,210956
3406,2020/8/28 19:17,210982
13112,2020/8/28 19:19,16372
17594,2020/8/28 19:19,359152
15253,2020/8/28 19:20,354070
5959,2020/8/28 19:21,92260
13827,2020/8/28 19:22,55489
2151,2020/8/28 19:23,72982
12995,2020/8/28 19:25,37796
7612,2020/8/28 19:26,219828
3256,2020/8/28 19:28,53535
16621,2020/8/28 19:29,159946
7709,2020/8/28 19:30,125061
13467,2020/8/28 19:32,210907
2041,2020/8/28 19:33,88150
5623,2020/8/28 19:34,27349
14658,2020/8/28 19:35,29813
1811,2020/8/28 19:36,94376
13338,2020/8/28 19:37,93153
16960,2020/8/28 19:39,247147
12919,2020/8/28 19:41,230973
11400,2020/8/28 19:42,361815
3736,2020/8/28 19:42,189029
3073,2020/8/28 19:43,330787
9550,2020/8/28 19:44,114239
11175,2020/8/28 19:45,205606
11134,2020/8/28 19:46,84787
14829,2020/8/28 19:47,34728
9800,2020/8/28 19:50,361777
4079,2020/8/28 19:50,281822
3846,2020/8/28 19:51,333732
12603,2020/8/28 19:53,109417
10225,2020/8/28 19:54,362071
12142,2020/8/28 19:56,96583
1063,2020/8/28 19:57,359816
16620,2020/8/28 19:59,297631
4900,2020/8/28 20:00,160898
1102,2020/8/28 20:02,83896
852,2020/8/28 20:03,290319
4979,2020/8/28 20:05,297465
13495,2020/8/28 20:06,339017
6006,2020/8/28 20:08,157843
10380,2020/8/28 20:09,61220
16962,2020/8/28 20:10,362129
12660,2020/8/28 20:11,270363
9093,2020/8/28 20:12,362105
16478,2020/8/28 20:13,219796
4341,2020/8/28 20:15,359825
14481,2020/8/28 20:16,172296
16273,2020/8/28 20:17,2799
7635,2020/8/28 20:18,191733
15386,2020/8/28 20:19,280308
16979,2020/8/28 20:20,355538
8033,2020/8/28 20:20,65073
9086,2020/8/28 20:22,280468
6932,2020/8/28 20:23,358445
12248,2020/8/28 20:25,161346
4365,2020/8/28 20:27,252326
13314,2020/8/28 20:29,351303
10517,2020/8/28 20:33,291445
8762,2020/8/28 20:35,25019
813,2020/8/28 20:37,39722
2195,2020/8/28 20:38,329146
4391,2020/8/28 20:40,256932
4181,2020/8/28 20:41,358147
2030,2020/8/28 20:43,34414
1040,2020/8/28 20:45,360700
3269,2020/8/28 20:48,355638
8077,2020/8/28 20:49,42697
13023,2020/8/28 20:50,352083
5420,2020/8/28 20:52,94149
14314,2020/8/28 20:54,361517
12977,2020/8/28 20:58,362983
12727,2020/8/28 21:04,300283
4512,2020/8/28 21:08,168080
2041,2020/8/28 21:13,249084
5871,2020/8/28 21:15,337977
14164,2020/8/28 21:37,99530
4287,2020/8/28 21:40,33239
12759,2020/8/28 21:41,122214
13377,2020/8/28 21:41,183182
15504,2020/8/28 21:41,130717
4348,2020/8/28 21:42,97584
17627,2020/8/28 21:42,334544
8541,2020/8/28 21:43,329319
4990,2020/8/28 21:44,180228
3593,2020/8/28 21:45,307265
14961,2020/8/28 21:46,53576
12669,2020/8/28 21:47,337506
11974,2020/8/28 21:48,278905
14909,2020/8/28 21:49,66726
6138,2020/8/28 21:50,339261
14890,2020/8/28 21:51,275847
15435,2020/8/28 21:53,72528
4854,2020/8/28 21:55,320585
13331,2020/8/28 21:56,251299
16574,2020/8/28 21:58,89046
2649,2020/8/28 21:59,75505
3662,2020/8/28 22:01,309150
6406,2020/8/28 22:02,254594
9790,2020/8/28 22:03,200906
1971,2020/8/28 22:04,344332
16962,2020/8/28 22:07,342243
860,2020/8/28 22:08,267684
4123,2020/8/28 22:11,28481
3335,2020/8/28 22:12,21464
14577,2020/8/28 22:14,215931
919,2020/8/28 22:16,184507
16168,2020/8/28 22:19,363823
2120,2020/8/28 22:23,263831
9485,2020/8/28 22:26,126149
15503,2020/8/28 22:27,156797
9224,2020/8/28 22:30,154096
17589,2020/8/28 22:32,22665
1433,2020/8/28 22:37,54514
17124,2020/8/28 22:40,41467
6041,2020/8/28 22:44,39639
16327,2020/8/28 22:51,323924
4461,2020/8/28 22:54,122837
12901,2020/8/28 22:57,293858
8851,2020/8/28 23:02,302128
15266,2020/8/28 23:05,309086
1636,2020/8/28 23:09,364209
4195,2020/8/28 23:13,326436
6513,2020/8/28 23:18,123769
3126,2020/8/28 23:24,114810
1351,2020/8/28 23:28,235867
10852,2020/8/28 23:32,206525
16663,2020/8/28 23:37,67325
2659,2020/8/28 23:45,215721
4840,2020/8/28 23:53,308605
17224,2020/8/29 0:00,89205
12256,2020/8/29 0:23,353897
3177,2020/8/29 0:43,205957
4070,2020/8/29 0:46,224890
4119,2020/8/29 1:01,311535
59,2020/8/29 1:21,116942
13451,2020/8/29 1:28,71710
9262,2020/8/29 1:45,164122
2687,2020/8/29 1:54,59897
3984,2020/8/29 2:36,340868
17248,2020/8/29 3:16,180605
14673,2020/8/29 4:05,5970
11618,2020/8/29 4:55,48145
10062,2020/8/29 5:22,203374
14333,2020/8/29 5:41,216311
731,2020/8/29 5:53,255154
8037,2020/8/29 6:01,93479
15300,2020/8/29 6:07,293517
4834,2020/8/29 6:13,206982
5076,2020/8/29 6:18,274984
4763,2020/8/29 6:22,363284
14472,2020/8/29 6:24,48256
1980,2020/8/29 6:27,125196
7189,2020/8/29 6:31,259170
21,2020/8/29 6:34,61050
13021,2020/8/29 6:36,170205
2334,2020/8/29 6:39,362025
2591,2020/8/29 6:41,350002
11696,2020/8/29 6:44,323523
4277,2020/8/29 6:45,300604
12282,2020/8/29 6:46,130539
6411,2020/8/29 6:50,140256
14741,2020/8/29 6:53,206831
16496,2020/8/29 6:56,361494
6890,2020/8/29 6:59,365060
8790,2020/8/29 7:00,254374
3802,2020/8/29 7:02,167862
11909,2020/8/29 7:04,296646
9746,2020/8/29 7:05,36622
14533,2020/8/29 7:06,321917
8949,2020/8/29 7:08,189962
10212,2020/8/29 7:10,340508
13505,2020/8/29 7:11,83065
6322,2020/8/29 7:12,337595
12468,2020/8/29 7:13,122060
13314,2020/8/29 7:14,82516
13502,2020/8/29 7:16,11798
12640,2020/8/29 7:17,34218
1434,2020/8/29 7:18,310836
10480,2020/8/29 7:20,355501
14572,2020/8/29 7:21,43338
6802,2020/8/29 7:21,187191
1552,2020/8/29 7:22,335730
16495,2020/8/29 7:24,365158
12480,2020/8/29 7:24,243273
4212,2020/8/29 7:26,60691
7725,2020/8/29 7:27,59692
12158,2020/8/29 7:28,140259
16834,2020/8/29 7:29,347364
15322,2020/8/29 7:30,288843
6466,2020/8/29 7:31,173356
2279,2020/8/29 7:32,125748
4602,2020/8/29 7:34,202550
9354,2020/8/29 7:35,14449
12644,2020/8/29 7:35,182170
14342,2020/8/29 7:37,6526
5474,2020/8/29 7:38,173158
3712,2020/8/29 7:40,200197
14254,2020/8/29 7:41,165165
13023,2020/8/29 7:43,277590
7373,2020/8/29 7:44,91052
16865,2020/8/29 7:44,270315
11713,2020/8/29 7:45,90891
9215,2020/8/29 7:46,281536
5313,2020/8/29 7:46,295699
16801,2020/8/29 7:47,145418
280,2020/8/29 7:48,325511
12425,2020/8/29 7:49,41099
1004,2020/8/29 7:50,24552
2919,2020/8/29 7:50,94386
8466,2020/8/29 7:51,45409
15062,2020/8/29 7:52,241187
10079,2020/8/29 7:54,81059
4254,2020/8/29 7:55,58605
674,2020/8/29 7:56,92536
10232,2020/8/29 7:57,243071
8969,2020/8/29 7:58,210044
9422,2020/8/29 7:59,132691
7476,2020/8/29 8:00,248355
4471,2020/8/29 8:01,247286
4698,2020/8/29 8:02,82288
16159,2020/8/29 8:03,188950
14949,2020/8/29 8:04,36077
3036,2020/8/29 8:04,365395
6869,2020/8/29 8:05,58085
14405,2020/8/29 8:06,88883
15709,2020/8/29 8:07,25878
708,2020/8/29 8:08,365174
12683,2020/8/29 8:09,81475
89,2020/8/29 8:10,101979
17339,2020/8/29 8:11,109735
10901,2020/8/29 8:12,59941
16933,2020/8/29 8:14,53208
15402,2020/8/29 8:15,131490
5872,2020/8/29 8:15,6946
10406,2020/8/29 8:16,286189
14691,2020/8/29 8:16,80809
8438,2020/8/29 8:17,6545
3751,2020/8/29 8:18,59117
2300,2020/8/29 8:19,274196
2111,2020/8/29 8:20,120983
16869,2020/8/29 8:21,134813
11890,2020/8/29 8:22,19634
5914,2020/8/29 8:22,187630
6040,2020/8/29 8:24,61397
10554,2020/8/29 8:25,198288
16381,2020/8/29 8:26,125833
4566,2020/8/29 8:26,113643
4499,2020/8/29 8:27,364911
5302,2020/8/29 8:28,200717
16046,2020/8/29 8:29,145694
9956,2020/8/29 8:30,293067
8944,2020/8/29 8:31,200260
13756,2020/8/29 8:32,177209
4347,2020/8/29 8:33,51597
1353,2020/8/29 8:34,212346
14148,2020/8/29 8:35,281938
9964,2020/8/29 8:36,5875
4980,2020/8/29 8:37,153363
11063,2020/8/29 8:37,142425
2806,2020/8/29 8:38,24327
6798,2020/8/29 8:39,122500
6452,2020/8/29 8:40,16478
6367,2020/8/29 8:41,318775
5409,2020/8/29 8:42,253624
8900,2020/8/29 8:43,159585
927,2020/8/29 8:44,83364
4274,2020/8/29 8:45,316971
12957,2020/8/29 8:46,166831
7444,2020/8/29 8:48,316805
16016,2020/8/29 8:49,245622
13314,2020/8/29 8:50,169418
11847,2020/8/29 8:50,113787
11338,2020/8/29 8:51,352313
8854,2020/8/29 8:52,86074
16528,2020/8/29 8:53,61330
1986,2020/8/29 8:54,126849
3061,2020/8/29 8:55,299742
12744,2020/8/29 8:57,78965
4668,2020/8/29 8:58,179721
15088,2020/8/29 9:00,55309
4509,2020/8/29 9:02,354091
15040,2020/8/29 9:03,80446
16444,2020/8/29 9:04,137002
702,2020/8/29 9:05,24397
1123,2020/8/29 9:07,51676
13128,2020/8/29 9:09,351157
16172,2020/8/29 9:11,334755
12324,2020/8/29 9:12,124225
2695,2020/8/29 9:14,227412
17439,2020/8/29 9:15,3582
7965,2020/8/29 9:17,323962
17313,2020/8/29 9:18,184057
17155,2020/8/29 9:19,209524
11246,2020/8/29 9:21,329819
3149,2020/8/29 9:22,153313
15964,2020/8/29 9:23,191256
7086,2020/8/29 9:25,235196
654,2020/8/29 9:26,332952
11650,2020/8/29 9:27,70272
14863,2020/8/29 9:28,31864
11764,2020/8/29 9:30,225197
11000,2020/8/29 9:32,337256
14703,2020/8/29 9:33,269769
12630,2020/8/29 9:36,135076
1252,2020/8/29 9:37,278917
9815,2020/8/29 9:39,329621
14508,2020/8/29 9:41,243822
6836,2020/8/29 9:43,27628
16936,2020/8/29 9:45,305519
13412,2020/8/29 9:47,265633
16482,2020/8/29 9:49,309528
3557,2020/8/29 9:51,265283
15829,2020/8/29 9:54,228303
8095,2020/8/29 9:56,277783
6164,2020/8/29 9:58,214045
2614,2020/8/29 10:00,154576
1409,2020/8/29 10:02,225784
17415,2020/8/29 10:05,333252
1275,2020/8/29 10:06,78014
7159,2020/8/29 10:08,366362
7515,2020/8/29 10:09,269198
1010,2020/8/29 10:13,78794
17650,2020/8/29 10:16,118457
17603,2020/8/29 10:18,173148
13412,2020/8/29 10:21,48741
2932,2020/8/29 10:24,7443
16807,2020/8/29 10:26,198997
5578,2020/8/29 10:30,268263
6643,2020/8/29 10:33,109674
4996,2020/8/29 10:36,132362
4001,2020/8/29 10:38,50930
10447,2020/8/29 10:39,328934
3428,2020/8/29 10:43,158963
11507,2020/8/29 10:46,233776
426,2020/8/29 10:47,83710
6419,2020/8/29 10:50,303570
12370,2020/8/29 10:53,42969
14669,2020/8/29 10:55,256893
11099,2020/8/29 10:58,64228
12488,2020/8/29 11:00,39853
9576,2020/8/29 11:03,352922
11056,2020/8/29 11:05,200147
7690,2020/8/29 11:07,332939
10380,2020/8/29 11:11,308037
16062,2020/8/29 11:12,324962
16165,2020/8/29 11:14,71075
6513,2020/8/29 11:17,271874
12345,2020/8/29 11:19,328847
4195,2020/8/29 11:24,267302
14322,2020/8/29 11:26,261554
12529,2020/8/29 11:28,76909
11914,2020/8/29 11:30,125484
3017,2020/8/29 11:32,22754
17603,2020/8/29 11:35,3381
12019,2020/8/29 11:38,93223
17600,2020/8/29 11:42,361441
3036,2020/8/29 11:44,63146
5138,2020/8/29 11:47,250881
6822,2020/8/29 11:48,194624
5309,2020/8/29 11:52,64893
14684,2020/8/29 11:54,15252
11777,2020/8/29 11:56,184299
11652,2020/8/29 11:58,367196
16986,2020/8/29 11:59,148050
15131,2020/8/29 12:02,46822
2534,2020/8/29 12:03,355868
4840,2020/8/29 12:04,307294
3173,2020/8/29 12:07,367258
9015,2020/8/29 12:09,4302
16255,2020/8/29 12:12,366893
15535,2020/8/29 12:14,92436
5786,2020/8/29 12:15,48647
14474,2020/8/29 12:17,300449
2206,2020/8/29 12:20,354088
2214,2020/8/29 12:24,307079
10738,2020/8/29 12:25,263575
1805,2020/8/29 12:27,218088
1442,2020/8/29 12:28,127126
10038,2020/8/29 12:29,147546
2114,2020/8/29 12:31,92224
14446,2020/8/29 12:33,162702
16202,2020/8/29 12:34,131630
16988,2020/8/29 12:36,348695
8659,2020/8/29 12:38,350496
10820,2020/8/29 12:40,295644
2193,2020/8/29 12:43,356146
9035,2020/8/29 12:46,7606
15736,2020/8/29 12:47,322215
11839,2020/8/29 12:49,131266
17087,2020/8/29 12:52,4969
9387,2020/8/29 12:54,347360
5773,2020/8/29 12:59,66733
1834,2020/8/29 13:02,367052
7423,2020/8/29 13:03,19936
850,2020/8/29 13:05,367757
3221,2020/8/29 13:08,330242
7686,2020/8/29 13:10,6177
1990,2020/8/29 13:13,24957
14106,2020/8/29 13:16,7447
3606,2020/8/29 13:18,38358
17011,2020/8/29 13:21,94716
16313,2020/8/29 13:24,157823
951,2020/8/29 13:26,2835
7437,2020/8/29 13:27,217695
5636,2020/8/29 13:30,281933
13516,2020/8/29 13:31,200767
162,2020/8/29 13:32,332446
17084,2020/8/29 13:33,367908
8513,2020/8/29 13:36,353483
16293,2020/8/29 13:38,247706
5639,2020/8/29 13:40,351402
16841,2020/8/29 13:42,368072
13420,2020/8/29 13:45,146583
7501,2020/8/29 13:47,367901
12770,2020/8/29 13:50,349103
3115,2020/8/29 13:51,70627
9091,2020/8/29 13:54,80360
15119,2020/8/29 13:56,227012
7377,2020/8/29 13:58,282352
15042,2020/8/29 14:01,368226
16209,2020/8/29 14:03,10335
5523,2020/8/29 14:06,135957
9513,2020/8/29 14:08,336544
10264,2020/8/29 14:13,12495
310,2020/8/29 14:15,240292
10834,2020/8/29 14:17,227446
7625,2020/8/29 14:21,333635
9924,2020/8/29 14:23,309994
16590,2020/8/29 14:27,92855
13172,2020/8/29 14:30,155111
12537,2020/8/29 14:32,61295
13705,2020/8/29 14:35,35423
15414,2020/8/29 14:37,126284
7541,2020/8/29 14:39,143889
7485,2020/8/29 14:42,358019
11094,2020/8/29 14:43,157426
5336,2020/8/29 14:45,306773
7185,2020/8/29 14:47,90980
16256,2020/8/29 14:49,86368
5307,2020/8/29 14:52,327348
14450,2020/8/29 14:54,368615
772,2020/8/29 14:55,178451
6751,2020/8/29 14:57,345021
17595,2020/8/29 14:59,239181
16225,2020/8/29 15:01,19381
12224,2020/8/29 15:05,24381
17594,2020/8/29 15:07,8830
15300,2020/8/29 15:09,300756
253,2020/8/29 15:10,198694
4341,2020/8/29 15:13,285909
7648,2020/8/29 15:15,191308
17377,2020/8/29 15:16,235708
5098,2020/8/29 15:19,56553
9021,2020/8/29 15:20,236744
13484,2020/8/29 15:22,317790
1874,2020/8/29 15:24,331856
9592,2020/8/29 15:27,1864
5529,2020/8/29 15:29,119600
16626,2020/8/29 15:31,28164
1217,2020/8/29 15:33,4602
13905,2020/8/29 15:35,196753
1765,2020/8/29 15:36,17880
14493,2020/8/29 15:38,169268
12284,2020/8/29 15:40,312718
12663,2020/8/29 15:42,301858
8337,2020/8/29 15:43,368824
12322,2020/8/29 15:44,220787
7541,2020/8/29 15:46,64416
12041,2020/8/29 15:48,210302
16679,2020/8/29 15:50,136634
13231,2020/8/29 15:53,67459
7338,2020/8/29 15:55,366130
6466,2020/8/29 15:57,206057
15379,2020/8/29 16:00,110982
6071,2020/8/29 16:02,76787
4871,2020/8/29 16:05,258254
10658,2020/8/29 16:07,119740
981,2020/8/29 16:08,128171
13747,2020/8/29 16:09,315819
4550,2020/8/29 16:12,294860
4989,2020/8/29 16:13,22340
12147,2020/8/29 16:16,362514
10524,2020/8/29 16:19,24534
14545,2020/8/29 16:21,294464
1564,2020/8/29 16:23,45517
917,2020/8/29 16:25,107177
14461,2020/8/29 16:27,156031
869,2020/8/29 16:29,333551
17116,2020/8/29 16:31,144926
7656,2020/8/29 16:32,169624
16185,2020/8/29 16:34,48686
14635,2020/8/29 16:36,192790
15337,2020/8/29 16:38,237212
9887,2020/8/29 16:40,20146
1370,2020/8/29 16:41,95891
1507,2020/8/29 16:43,326745
16088,2020/8/29 16:46,71441
10126,2020/8/29 16:47,38963
2544,2020/8/29 16:48,364271
7283,2020/8/29 16:50,334590
13678,2020/8/29 16:51,192349
14871,2020/8/29 16:54,340560
8504,2020/8/29 16:56,88051
11003,2020/8/29 16:57,35186
94,2020/8/29 16:58,261699
2500,2020/8/29 16:59,51664
5942,2020/8/29 17:01,334274
1055,2020/8/29 17:02,135935
7452,2020/8/29 17:03,235847
17143,2020/8/29 17:05,346974
16516,2020/8/29 17:06,334419
12917,2020/8/29 17:06,355183
14746,2020/8/29 17:07,176374
15742,2020/8/29 17:09,368999
8961,2020/8/29 17:10,227845
2883,2020/8/29 17:11,248282
8647,2020/8/29 17:12,225180
493,2020/8/29 17:14,366115
14928,2020/8/29 17:16,283828
12314,2020/8/29 17:17,222676
9616,2020/8/29 17:18,70693
10803,2020/8/29 17:19,368685
17605,2020/8/29 17:20,289308
5046,2020/8/29 17:21,143061
3551,2020/8/29 17:22,57224
4462,2020/8/29 17:24,18780
3901,2020/8/29 17:25,229197
2383,2020/8/29 17:27,168742
