ID,EX,EY
83308,121.554,31.277
83309,121.598,31.251
83310,121.507,31.329
83311,121.525,31.318
83312,121.225,31.242
83313,121.524,31.334
83314,121.415,31.219
83315,121.538,31.271
83316,121.484,31.238
83317,121.507,31.268
83318,121.422,31.138
83319,121.476,31.299
83320,121.423,31.269
83321,121.553,31.28
83322,121.35,31.282
83323,121.42,31.229
83324,121.388,31.108
83325,121.498,31.26
83326,121.367,31.237
83327,121.522,31.286
83328,121.49,31.318
83329,121.486,31.303
83330,121.532,31.318
83331,121.457,31.319
83332,121.545,31.272
83333,121.472,31.305
83334,121.351,31.171
83335,121.408,31.214
83336,121.448,31.255
83337,121.469,31.187
83338,121.407,31.172
83339,121.467,31.306
83340,121.52,31.32
83341,121.527,31.285
83342,121.392,31.155
83343,121.455,31.328
83344,121.492,31.33
83345,121.502,31.274
83346,121.37,31.246
83347,121.538,31.209
83348,121.438,31.215
83349,121.433,31.218
83350,121.41,31.267
83351,121.472,31.195
83352,121.48,31.337
83353,121.44,31.317
83354,121.431,31.256
83355,121.401,31.307
83356,121.321,31.255
83357,121.439,31.238
83358,121.504,31.242
83359,121.448,31.324
83360,121.428,31.276
83361,121.44,31.325
83362,121.509,31.296
83363,121.48,31.245
83364,121.609,31.268
83365,121.409,31.241
83366,121.505,31.294
83367,121.511,31.336
83368,121.442,31.186
83369,121.514,31.306
83370,121.513,31.258
83371,121.408,31.213
83372,121.472,31.278
83373,121.444,31.307
83374,121.426,31.284
83375,121.398,31.233
83376,121.498,31.26
83377,121.54,31.192
83378,121.585,31.247
83379,121.548,31.269
83380,121.518,31.275
83381,121.483,31.259
83382,121.422,31.23
83383,121.365,31.246
83384,121.368,31.246
83385,121.428,31.322
83386,121.541,31.283
83387,121.454,31.198
83388,121.523,31.286
83389,121.363,31.257
83390,121.529,31.252
83391,121.286,31.033
83392,121.457,31.313
83393,121.537,31.264
83394,121.565,31.188
83395,121.371,31.346
83396,121.484,31.306
83397,121.521,31.288
83398,121.47,31.251
83399,121.697,31.182
83400,121.396,31.325
83401,121.517,31.29
83402,121.463,31.253
83403,121.536,31.299
83404,121.467,31.308
83405,121.453,31.33
83406,121.398,31.146
83407,121.372,31.239
83408,121.545,31.275
83409,121.506,31.266
83410,121.535,31.3
83411,121.537,31.269
83412,121.435,31.13
83413,121.296,31.203
83414,121.366,31.234
83415,121.528,31.267
83416,121.486,31.315
83417,121.261,31.277
83418,121.423,31.281
83419,121.49,31.279
83420,121.509,31.129
83421,121.478,31.266
83422,121.308,31.208
83423,121.339,31.258
83424,121.481,31.306
83425,121.506,31.329
83426,121.458,31.298
83427,121.451,31.279
83428,121.353,31.278
83429,121.439,31.14
83430,121.335,31.151
83431,121.492,31.307
83432,121.42,31.255
83433,121.488,31.295
83434,121.413,31.279
83435,121.504,31.257
83436,121.597,31.255
83437,121.525,31.228
83438,121.444,31.242
83439,121.552,31.325
83440,121.444,31.201
83441,121.382,31.283
83442,121.497,31.261
83443,121.458,31.236
83444,121.454,31.333
83445,121.539,31.286
83446,121.447,31.139
83447,121.607,31.285
83448,121.429,31.281
83449,121.488,31.276
83450,121.481,31.34
83451,121.448,31.314
83452,121.452,31.308
83453,121.498,31.3
83454,121.409,31.195
83455,121.406,31.275
83456,121.562,31.249
83457,121.542,31.321
83458,121.369,31.183
83459,121.402,31.246
83460,121.428,31.199
83461,121.543,31.274
83462,121.513,31.139
83463,121.46,31.274
83464,121.353,31.278
83465,121.555,31.286
83466,121.396,31.325
83467,121.452,31.217
83468,121.303,31.312
83469,121.431,31.406
83470,121.31,31.287
83471,121.455,31.307
83472,121.467,31.195
83473,121.53,31.289
83474,121.371,31.246
83475,121.324,31.238
83476,121.445,31.17
83477,121.49,31.158
83478,121.587,31.269
83479,121.444,31.327
83480,121.39,31.307
83481,121.296,31.116
83482,121.49,31.242
83483,121.329,31.233
83484,121.44,31.34
83485,121.42,31.27
83486,121.544,31.289
83487,121.381,31.312
83488,121.436,31.258
83489,121.456,31.313
83490,121.361,31.243
83491,121.534,31.321
83492,121.416,31.285
83493,121.269,31.171
83494,121.506,31.164
83495,121.404,31.239
83496,121.443,31.327
83497,121.456,31.274
83498,121.381,31.263
83499,121.422,31.193
83500,121.454,31.31
83501,121.415,31.267
83502,121.519,31.324
83503,121.415,31.2
83504,121.497,31.302
83505,121.437,31.193
83506,121.496,31.346
83507,121.46,31.314
83508,121.5,31.249
83509,121.444,31.039
83510,121.443,31.321
83511,121.475,31.262
83512,121.541,31.298
83513,121.414,31.157
83514,121.472,31.287
83515,121.475,31.276
83516,121.492,31.213
83517,121.354,31.173
83518,121.404,31.237
83519,121.535,31.314
83520,121.476,31.2
83521,121.322,31.285
83522,121.539,31.311
83523,121.495,31.341
83524,121.421,31.224
83525,121.405,31.232
83526,121.521,31.238
83527,121.519,31.307
83528,121.554,31.287
83529,121.367,31.208
83530,121.506,31.284
83531,121.553,31.279
83532,121.38,31.243
83533,121.327,31.195
83534,121.496,31.257
83535,121.407,31.323
83536,121.389,31.32
83537,121.36,31.218
83538,121.475,31.327
83539,121.48,31.307
83540,121.582,31.249
83541,121.321,31.294
83542,121.465,31.277
83543,121.315,31.195
83544,121.426,31.349
83545,121.456,31.283
83546,121.437,31.238
83547,121.311,31.127
83548,121.37,31.355
83549,121.496,31.304
83550,121.412,31.212
83551,121.475,31.286
83552,121.262,31.189
83553,121.462,31.171
83554,121.463,31.193
83555,121.345,31.286
83556,121.465,31.286
83557,121.401,31.236
83558,121.313,31.286
83559,121.464,31.248
83560,121.471,31.305
83561,121.455,31.323
83562,121.419,31.159
83563,121.557,31.273
83564,121.398,31.308
83565,121.405,31.237
83566,121.475,31.235
83567,121.399,31.232
83568,121.525,31.26
83569,121.471,31.299
83570,121.417,31.025
83571,121.435,31.142
83572,121.448,31.31
83573,121.371,31.262
83574,121.555,31.28
83575,121.488,31.173
83576,121.438,31.244
83577,121.469,31.243
83578,121.457,31.319
83579,121.497,31.078
83580,121.482,31.299
83581,121.4,31.261
83582,121.557,31.271
83583,121.489,31.208
83584,121.482,31.252
83585,121.353,31.346
83586,121.542,31.271
83587,121.46,31.301
83588,121.531,31.323
83589,121.489,31.334
83590,121.52,31.233
83591,121.421,31.234
83592,121.459,31.226
83593,121.342,31.285
83594,121.473,31.207
83595,121.437,31.263
83596,121.586,31.336
83597,121.472,31.294
83598,121.563,31.237
83599,121.441,31.329
83600,121.491,31.219
83601,121.541,31.285
83602,121.583,31.305
83603,121.405,31.294
83604,121.489,31.239
83605,121.494,31.305
83606,121.44,31.254
83607,121.393,31.249
83608,121.499,31.333
83609,121.37,31.244
83610,121.524,31.297
83611,121.484,31.303
83612,121.514,31.259
83613,121.52,31.312
83614,121.552,31.276
83615,121.371,31.248
83616,121.459,31.2
83617,121.477,31.327
83618,121.539,31.321
83619,121.44,31.233
83620,121.514,31.303
83621,121.363,31.339
83622,121.591,31.271
83623,121.36,31.383
83624,121.491,31.311
83625,121.538,31.296
83626,121.379,31.16
83627,121.488,31.213
83628,121.508,31.29
83629,121.445,31.337
83630,121.499,31.333
83631,121.5,31.12
83632,121.452,31.283
83633,121.507,31.34
83634,121.454,31.153
83635,121.481,31.246
83636,121.413,31.235
83637,121.472,31.3
83638,121.469,31.324
83639,121.457,31.319
83640,121.511,31.307
83641,121.544,31.297
83642,121.462,31.32
83643,121.487,31.343
83644,121.351,31.286
83645,121.382,31.172
83646,121.534,31.289
83647,121.463,31.169
83648,121.476,31.297
83649,121.503,31.248
83650,121.484,31.303
83651,121.544,31.272
83652,121.419,31.292
83653,121.464,31.203
83654,121.427,31.27
83655,121.516,31.276
83656,121.442,31.365
83657,121.589,31.256
83658,121.39,31.359
83659,121.422,31.274
83660,121.397,31.3
83661,121.451,31.254
83662,121.448,31.303
83663,121.579,31.149
83664,121.422,31.193
83665,121.444,31.322
83666,121.397,31.266
83667,121.362,31.245
83668,121.538,31.151
83669,121.463,31.18
83670,121.348,31.389
83671,121.426,31.13
83672,121.491,31.342
83673,121.339,31.252
83674,121.44,31.317
83675,121.564,31.25
83676,121.409,31.216
83677,121.361,31.349
83678,121.478,31.266
83679,121.419,31.137
83680,121.446,31.343
83681,121.371,31.255
83682,121.356,31.241
83683,121.458,31.335
83684,121.359,31.247
83685,121.515,31.276
83686,121.466,31.266
83687,121.35,31.205
83688,121.499,31.171
83689,121.334,31.226
83690,121.374,31.169
83691,121.588,31.28
83692,121.47,31.285
83693,121.59,31.254
83694,121.436,31.251
83695,121.488,31.314
83696,121.428,31.366
83697,121.433,31.147
83698,121.383,31.215
83699,121.387,31.258
83700,121.366,31.274
83701,121.438,31.244
83702,121.493,31.329
83703,121.455,31.31
83704,121.476,31.225
83705,121.48,31.313
83706,121.433,31.181
83707,121.479,31.32
83708,121.494,31.274
83709,121.513,31.332
83710,121.344,31.259
83711,121.443,31.259
83712,121.531,31.321
83713,121.528,31.328
83714,121.417,31.231
83715,121.443,31.216
83716,121.466,31.243
83717,121.427,31.147
83718,121.516,31.274
83719,121.403,31.33
83720,121.317,31.136
83721,121.385,31.252
83722,121.411,31.303
83723,121.523,31.277
83724,121.364,31.259
83725,121.456,31.187
83726,121.536,31.285
83727,121.488,31.262
83728,121.367,31.365
83729,121.431,31.224
83730,121.509,31.19
83731,121.408,31.233
83732,121.492,31.311
83733,121.458,31.192
83734,121.468,31.244
83735,121.592,31.28
83736,121.394,31.177
83737,121.522,31.328
83738,121.331,31.224
83739,121.486,31.273
83740,121.411,31.151
83741,121.331,31.265
83742,121.48,31.154
83743,121.404,31.258
83744,121.452,31.27
83745,121.396,31.282
83746,121.454,31.26
83747,121.356,31.135
83748,121.482,31.21
83749,121.452,31.183
83750,121.576,31.284
83751,121.447,31.192
83752,121.436,31.224
83753,121.454,31.227
83754,121.495,31.164
83755,121.43,31.202
83756,121.533,31.326
83757,121.377,31.252
83758,121.309,31.289
83759,121.451,31.279
83760,121.514,31.276
83761,121.472,31.155
83762,121.489,31.313
83763,121.543,31.327
83764,121.422,31.139
83765,121.598,31.281
83766,121.418,31.233
83767,121.485,31.233
83768,121.459,31.31
83769,121.391,31.202
83770,121.479,31.233
83771,121.319,31.137
83772,121.527,31.329
83773,121.557,31.271
83774,121.636,31.2
83775,121.37,31.343
83776,121.375,31.356
83777,121.529,31.286
83778,121.478,31.214
83779,121.365,31.249
83780,121.482,31.208
83781,121.436,31.246
83782,121.365,31.249
83783,121.419,31.362
83784,121.531,31.25
83785,121.418,31.362
83786,121.478,31.28
83787,121.525,31.22
83788,121.428,31.175
83789,121.469,31.281
83790,121.547,31.273
83791,121.435,31.233
83792,121.372,31.215
83793,121.563,31.249
83794,121.466,31.2
83795,121.43,31.203
83796,121.456,31.245
83797,121.489,31.276
83798,121.401,31.134
83799,121.366,31.258
83800,121.5,31.346
83801,121.329,31.128
83802,121.271,31.36
83803,121.467,31.265
83804,121.375,31.126
83805,121.315,31.298
83806,121.534,31.324
83807,121.461,31.207
83808,121.501,31.22
83809,121.538,31.29
83810,121.455,31.317
83811,121.499,31.143
83812,121.463,31.181
83813,121.364,31.179
83814,121.317,31.309
83815,121.489,31.32
83816,121.383,31.246
83817,121.398,31.342
83818,121.5,31.343
83819,121.384,31.308
83820,121.413,31.206
83821,121.501,31.275
83822,121.533,31.324
83823,121.475,31.199
83824,121.397,31.293
83825,121.585,31.209
83826,121.378,31.278
83827,121.345,31.283
83828,121.308,31.22
83829,121.511,31.302
83830,121.458,31.31
83831,121.407,31.348
83832,121.313,31.195
83833,121.386,31.308
83834,121.385,31.285
83835,121.474,31.287
83836,121.469,31.324
83837,121.401,31.218
83838,121.35,31.279
83839,121.437,31.334
83840,121.542,31.268
83841,121.358,31.245
83842,121.437,31.31
83843,121.464,31.182
83844,121.479,31.275
83845,121.422,31.26
83846,121.447,31.324
83847,121.489,31.222
83848,121.318,31.15
83849,121.492,31.268
83850,121.411,31.288
83851,121.429,31.223
83852,121.471,31.242
83853,121.435,31.18
83854,121.544,31.284
83855,121.429,31.261
83856,121.462,31.157
83857,121.505,31.266
83858,121.364,31.239
83859,121.522,31.32
83860,121.323,31.238
83861,121.548,31.236
83862,121.334,31.254
83863,121.455,31.321
83864,121.472,31.244
83865,121.344,31.286
83866,121.491,31.263
83867,121.413,31.187
83868,121.411,31.291
83869,121.323,31.288
83870,121.496,31.281
83871,121.384,31.146
83872,121.483,31.32
83873,121.336,31.151
83874,121.438,31.132
83875,121.423,31.123
83876,121.524,31.286
83877,121.501,31.319
83878,121.458,31.259
83879,121.522,31.32
83880,121.538,31.326
83881,121.432,31.304
83882,121.48,31.207
83883,121.296,31.195
83884,121.508,31.259
83885,121.407,31.158
83886,121.43,31.162
83887,121.507,31.292
83888,121.294,31.195
83889,121.382,31.245
83890,121.477,31.287
83891,121.52,31.294
83892,121.49,31.291
83893,121.495,31.322
83894,121.468,31.301
83895,121.502,31.289
83896,121.532,31.276
83897,121.389,31.258
83898,121.433,31.131
83899,121.48,31.257
83900,121.423,31.273
83901,121.492,31.28
83902,121.51,31.073
83903,121.324,31.296
83904,121.466,31.279
83905,121.466,31.225
83906,121.5,31.173
83907,121.319,31.138
83908,121.413,31.302
83909,121.493,31.282
83910,121.407,31.113
83911,121.452,31.312
83912,121.386,31.293
83913,121.467,31.28
83914,121.533,31.318
83915,121.487,31.345
83916,121.501,31.258
83917,121.384,31.279
83918,121.48,31.29
83919,121.439,31.164
83920,121.54,31.303
83921,121.342,31.347
83922,121.541,31.285
83923,121.438,31.34
83924,121.428,31.276
83925,121.33,31.254
83926,121.532,31.323
83927,121.431,31.164
83928,121.386,31.275
83929,121.483,31.219
83930,121.533,31.286
83931,121.501,31.289
83932,121.458,31.18
83933,121.386,31.241
83934,121.473,31.196
83935,121.546,31.298
83936,121.526,31.332
83937,121.466,31.247
83938,121.434,31.133
83939,121.517,31.251
83940,121.39,31.203
83941,121.417,31.23
83942,121.531,31.242
83943,121.406,31.238
83944,121.481,31.307
83945,121.444,31.21
83946,121.483,31.235
83947,121.401,31.132
83948,121.495,31.315
83949,121.388,31.186
83951,121.449,31.21
83952,121.417,31.234
83953,121.432,31.303
83954,121.33,31.254
83955,121.397,31.246
83956,121.591,31.329
83957,121.531,31.314
83958,121.36,31.202
83959,121.385,31.314
83960,121.465,31.277
83961,121.43,31.262
83962,121.396,31.283
83963,121.493,31.315
83964,121.371,31.244
83965,121.301,31.208
83966,121.447,31.326
83967,121.366,31.237
83968,121.42,31.284
83969,121.402,31.242
83970,121.322,31.259
83971,121.314,31.246
83972,121.407,31.242
83973,121.523,31.285
83974,121.434,31.326
83975,121.484,31.247
83976,121.492,31.279
83977,121.325,31.297
83978,121.533,31.287
83979,121.403,31.307
83980,121.49,31.244
83981,121.5,31.287
83982,121.502,31.309
83983,121.451,31.325
83984,121.378,31.245
83985,121.422,31.227
83986,121.5,31.287
83987,121.491,31.288
83988,121.502,31.252
83989,121.597,31.254
83990,121.308,31.306
83991,121.501,31.128
83992,121.45,31.238
83993,121.427,31.242
83994,121.379,31.29
83995,121.52,31.32
83996,121.454,31.112
83997,121.455,31.253
83998,121.459,31.257
83999,121.366,31.281
84000,121.427,31.269
84001,121.316,31.271
84002,121.309,31.248
84003,121.44,31.254
84004,121.419,31.267
84005,121.407,31.266
84006,121.429,31.224
84007,121.539,31.142
84008,121.301,31.267
84009,121.45,31.21
84010,121.342,31.259
84011,121.402,31.284
84012,121.426,31.185
84013,121.44,31.213
84014,121.432,31.226
84015,121.423,31.264
84016,121.458,31.206
84017,121.423,31.205
84018,121.392,31.242
84019,121.53,31.275
84020,121.456,31.256
84021,121.407,31.325
84022,121.423,31.205
84023,121.497,31.3
84024,121.477,31.26
84025,121.433,31.286
84026,121.334,31.226
84027,121.263,31.106
84028,121.437,31.171
84029,121.36,31.242
84030,121.463,31.217
84031,121.265,31.275
84032,121.432,31.216
84033,121.392,31.266
84034,121.317,31.296
84035,121.505,31.308
84036,121.437,31.241
84037,121.345,31.283
84038,121.538,31.328
84039,121.323,31.128
84040,121.384,31.134
84041,121.522,31.317
84042,121.476,31.283
84043,121.535,31.331
84044,121.465,31.279
84045,121.385,31.281
84046,121.527,31.284
84047,121.399,31.329
84048,121.568,31.197
84049,121.534,31.242
84051,121.487,31.26
84052,121.516,31.27
84053,121.453,31.289
84054,121.526,31.327
84055,121.527,31.328
84056,121.419,31.362
84057,121.498,31.266
84058,121.536,31.2
84059,121.437,31.251
84060,121.367,31.228
84061,121.52,31.334
84062,121.492,31.37
84063,121.493,31.274
84064,121.35,31.147
84065,121.541,31.259
84066,121.559,31.274
84067,121.576,31.259
84068,121.506,31.282
84069,121.406,31.283
84070,121.461,31.223
84071,121.466,31.291
84072,121.541,31.263
84073,121.516,31.28
84074,121.352,31.283
84075,121.468,31.187
84076,121.392,31.268
84077,121.467,31.302
84078,121.438,31.311
84079,121.612,31.265
84080,121.415,31.218
84081,121.527,31.328
84082,121.377,31.254
84083,121.314,31.268
84084,121.614,31.199
84085,121.364,31.234
84086,121.444,31.325
84087,121.32,31.305
84088,121.561,31.226
84089,121.553,31.27
84090,121.521,31.326
84091,121.387,31.133
84092,121.49,31.253
84093,121.462,31.285
84094,121.377,31.272
84095,121.569,31.135
84096,121.466,31.185
84097,121.405,31.26
84098,121.538,31.291
84099,121.437,31.221
84100,121.557,31.294
84101,121.539,31.263
84102,121.542,31.311
84103,121.538,31.286
84104,121.427,31.27
84105,121.421,31.275
84106,121.353,31.292
84107,121.45,31.266
84108,121.514,31.251
84109,121.324,31.15
84110,121.578,31.252
84111,121.295,31.27
84112,121.448,31.183
84113,121.372,31.129
84114,121.398,31.244
84115,121.342,31.164
84116,121.425,31.329
84117,121.435,31.258
84118,121.523,31.262
84119,121.511,31.268
84120,121.335,31.155
84121,121.409,31.189
84122,121.371,31.31
84123,121.539,31.301
84124,121.416,31.361
84125,121.521,31.32
84126,121.368,31.256
84127,121.316,31.126
84128,121.474,31.399
84129,121.463,31.119
84130,121.481,31.306
84131,121.452,31.18
84132,121.489,31.255
84133,121.402,31.307
84134,121.32,31.241
84135,121.432,31.214
84136,121.508,31.297
84137,121.471,31.215
84138,121.492,31.279
84139,121.371,31.13
84141,121.458,31.192
84142,121.454,31.195
84143,121.434,31.262
84144,121.535,31.305
84145,121.448,31.331
84146,121.318,31.249
84147,121.466,31.293
84148,121.308,31.295
84149,121.672,31.277
84150,121.47,31.298
84151,121.313,31.249
84152,121.52,31.305
84153,121.441,31.303
84154,121.531,31.252
84155,121.421,31.279
84156,121.493,31.315
84157,121.487,31.26
84158,121.525,31.331
84159,121.389,31.276
84160,121.491,31.218
84161,121.454,31.19
84162,121.446,31.187
84163,121.431,31.258
84164,121.481,31.225
84165,121.474,31.304
84166,121.3,31.172
84167,121.475,31.278
84168,121.475,31.261
84169,121.41,31.242
84170,121.436,31.242
84171,121.475,31.221
84172,121.534,31.324
84173,121.514,31.253
84174,121.525,31.266
84175,121.476,31.252
84176,121.426,31.109
84177,121.415,31.36
84178,121.495,31.221
84179,121.342,31.303
84180,121.575,31.347
84181,121.346,31.262
84182,121.398,31.241
84183,121.538,31.304
84184,121.49,31.24
84185,121.534,31.321
84186,121.451,31.04
84187,121.45,31.145
84188,121.51,31.251
84189,121.472,31.197
84190,121.447,31.272
84191,121.465,31.322
84193,121.509,31.268
84194,121.324,31.241
84195,121.358,31.244
84196,121.345,31.259
84197,121.67,31.205
84198,121.535,31.326
84199,121.474,31.325
84200,121.452,31.169
84201,121.491,31.266
84202,121.42,31.24
84203,121.497,31.29
84204,121.5,31.29
84205,121.488,31.282
84206,121.505,31.303
84207,121.353,31.284
